Date,Y_Close,X_Close,beta_kf,alpha_kf,beta_kf_mean,beta_kf_std,alpha_kf_mean,alpha_kf_std,idx_trend_strength,idx_vol_z,corr_z,spread,spread_log_change,ou_theta,ou_mu,ou_sigma,half_life_days,ou_std,spread_centered,ou_z,abs_ou_z,upper,lower,ou_mu_change,ou_mu_stable,reversion_pressure,expected_reversion_days,ou_snr,ou_tradeable,beta_drift,beta_cv,trend_conflict,signals_per_year,signals_per_year_log,Y,X,target
2025-07-22,299.47857666015625,40.29999923706055,6.750366290631775,25.943477318265,6.991858374705735,0.2173647986068223,25.710505834509473,0.23282447064677556,0.33388233001503603,-1.1548845316132053,-1.1091762574441484,1.495342979551424,-0.22293754549238942,0.588997732319826,0.3680979724267023,6.943179304818358,1.8830507975644137,8.09210800084543,0.9063452472315979,0.11200360241570018,0.11200360241570018,16.18421600169086,-16.18421600169086,0.012261212931992171,1,0.04122829895370573,0.1999111417127069,0.007635661434036873,1,0.039923848467987945,0.03108827252468061,0,0.0,0.0,ADP,GFS,-0.05144985000842125
2025-07-22,185.6877288818359,54.127044677734375,3.4136926741237135,1.2514589519870145,3.4043028449630306,0.010854893663231117,1.2353133594132994,0.010645382624359864,0.3535473545558599,-0.6179877251553045,-0.2715713716512573,-0.3368259584998725,0.9974106861762373,0.3346866237730558,0.5801048309787714,2.0559567342879053,1.194865382159368,1.908735417701931,-0.6715125822729283,-0.35181019645007294,0.35181019645007294,3.817470835403862,-3.817470835403862,0.011392250993264685,1,0.20408679454827794,0.3601856939082663,0.13723931446191634,1,0.006095093502162492,0.003188580498733213,0,0.0,0.0,DOL.TO,L.TO,-2.457070771328109
2025-07-22,39.18000030517578,134.76898193359375,0.2927793292681483,0.10482819216534349,0.28179892488907526,0.010538999481978704,0.09685262984679763,0.004696155225425995,0.3535473545558599,-0.6179877251553045,-0.5198842359869591,-0.3824000236583345,0.19907054201494845,0.038081492334728316,1.4125305833979047,0.49299278292938065,0.4907130427523552,0.2933098405854158,-0.42048151599306277,-1.4335745270387983,1.4335745270387983,0.5866196811708316,-0.5866196811708316,0.05372079711589217,0,2.024967863022489,0.4364211284249961,5.811881310461781,1,0.003462091684358121,0.037399005287643235,0,12.0,2.5649493574615367,CAE.TO,CNR.TO,0.9934450115249698
2025-07-23,191.21421813964844,189.9357757568359,1.0059861358739388,0.032926132669446606,1.0050622624694008,0.0013101158182607993,0.032513293901543595,0.0011364753424581966,0.32424911579693144,-1.2465201852727597,-2.859437168664986,0.10853488914068521,0.5528556825389312,-0.0012501149236134107,15.914016483823813,0.383425982121998,0.043555766155232496,0.06796364129336481,0.10978500406429861,1.615349059807023,1.615349059807023,0.13592728258672962,-0.13592728258672962,0.0,1,25.706691564898264,0.04187440784054686,108.24721366852746,1,0.001047864439764393,0.0013035170727054195,0,12.0,2.5649493574615367,GOOG,GOOGL,0.6040207952669223
2025-07-23,141.806884765625,179.5336151123047,0.788184173552084,0.1898296651346646,0.7819399621852031,0.004339527941971096,0.18791374117064574,0.001312745721877816,0.359156499185307,-0.6365266588040178,-0.41222293317591185,0.11150104838054631,-0.8001187993413179,0.02122692344050119,2.327433156248467,0.8332285873041814,0.2978161493914662,0.38619847584930056,0.09027412494004512,0.23375059868250544,0.23375059868250544,0.7723969516986011,-0.7723969516986011,0.0,1,0.5440388936665924,0.06255890207422464,3.352346439980123,1,0.002474878267289717,0.005549694544123165,0,0.0,0.0,NA.TO,RY.TO,-2.1025944031938684
2025-07-23,326.4599914550781,504.09625244140625,0.6468546668922666,0.02231311894444526,0.633702037505447,0.01427178376024694,0.0219133611883451,0.0010215250353095646,0.32424911579693144,-1.2465201852727597,-2.3047534487247052,0.36066488150794385,0.078875857338085,-0.024498896390006058,2.462103167549201,1.054016452491478,0.28152645660657266,0.47498431519715095,0.3851637778979499,0.8108978877293678,0.8108978877293678,0.9499686303943019,-0.9499686303943019,0.0,1,1.9965142579374329,0.16717682672162343,2.2162128411000226,1,0.006575309421325316,0.02252128431909021,0,0.0,0.0,CDNS,MSFT,0.04206544888425821
2025-07-23,107.38167572021484,112.77935791015624,0.9427746499668551,0.7982449516881664,0.9165296316555415,0.020344012703021948,0.7929920116786986,0.00898977303841998,0.359156499185307,-0.6365266588040178,-1.7519507398383258,0.2579110912924705,-0.7368750373516003,0.10201483438565585,1.1673500871016005,1.7702690922550341,0.5937783259869814,1.1585738691846539,0.15589625690681463,0.134558754563079,0.134558754563079,2.3171477383693078,-2.3171477383693078,0.0,1,0.15707717385949316,0.07496083985799754,0.3724967999856549,1,0.010314621995642259,0.022196786661740818,0,0.0,0.0,CCO.TO,IMO.TO,-1.5810773288704998
2025-07-23,40.130001068115234,199.22000122070312,0.20055655493648966,0.31605304679889135,0.19999374567162911,0.008072754864057218,0.3002011748253727,0.013319853155525503,0.32424911579693144,-1.2465201852727597,-1.7952168786249634,-0.14092909795114394,1.028733600700476,-0.009460006284690271,1.9574377834643129,0.5352494259220866,0.3541094314288751,0.27051866081770737,-0.13146909166645368,-0.4859889933990391,0.4859889933990391,0.5410373216354147,-0.5410373216354147,0.0,1,0.9512932180270677,0.14025585460818907,6.832435597130496,1,0.00341021728174546,0.04036503660125412,0,24.0,3.2188758248682006,GFS,PANW,-2.505314400216609
2025-07-23,60.11531829833984,64.66300964355469,0.9212170991706031,0.3825122647954141,0.9174942910301715,0.007524400960604875,0.37655648263321695,0.006801884100375914,0.359156499185307,-0.6365266588040178,0.902641138572244,0.16413586606823571,0.4860713635038232,-0.0031331074660654193,0.6657284198966832,0.4263931798079984,1.0411861050899964,0.3695274482195735,0.16726897353430115,0.45265642468569695,0.45265642468569695,0.739054896439147,-0.739054896439147,0.0,1,0.301346246362091,0.3887725376573524,3.6616480487985608,1,0.0024038200436070105,0.008201033002784578,0,12.0,2.5649493574615367,ENB.TO,TRP.TO,0.15407392505668485
2025-07-23,19.58068466186523,49.48741149902344,0.3858275975558741,0.1604187570681621,0.38094863280152097,0.007557030933397124,0.15549600590910945,0.0047474684725159234,0.359156499185307,-0.6365266588040178,-1.7742995013391298,0.3266568168699209,1.0948061627707992,-0.01882708848723152,0.28222355360612394,0.3448620733776593,2.4560217306572274,0.4590223257755089,0.3454839053571524,0.7526516379643722,0.7526516379643722,0.9180446515510178,-0.9180446515510178,0.0,1,0.21241601989377498,1.3781471368538833,2.3730253962851924,1,0.0027689972414490227,0.01983740137829667,0,0.0,0.0,CVE.TO,PPL.TO,0.4030346350844498
2025-07-23,112.77935791015624,52.89033508300781,2.1241688190317634,0.49048511779194176,2.104621051482189,0.01889473898931063,0.45811062883971654,0.02862824671893482,0.359156499185307,-0.6365266588040178,-0.7801837182250163,-0.059127819102656076,-2.8737635598464797,0.23791449560599617,0.4942455356923546,0.9884072393236641,1.4024348840884584,0.9941445641214651,-0.2970423147086523,-0.2987918713523836,0.2987918713523836,1.9882891282429302,-1.9882891282429302,0.0,1,0.14767654851707993,0.3666448664122009,0.5059072695526284,1,0.009042346478927554,0.008977739235290803,0,12.0,2.5649493574615367,IMO.TO,SU.TO,-0.3169991564526918
2025-07-23,501.9500122070313,476.9500122070313,1.0527339004877279,0.8731002097118065,1.1379342222161588,0.04859352293942423,0.8471387307514109,0.011774604400883036,0.32424911579693144,-1.2465201852727597,-0.18058083486004015,-1.0245346910580224,-0.06249431559887236,-0.056175633955437974,1.6897637918413861,1.5469200373855985,0.4102035940802129,0.8414723832539824,-0.9683590571025844,-1.1507912515891845,1.1507912515891845,1.6829447665079649,-1.6829447665079649,0.0,1,1.944565388903235,0.31414859699140724,0.7061391166423922,1,0.015020253483032724,0.04270327932029936,0,0.0,0.0,ISRG,VRTX,0.7813997909984439
2025-07-23,774.5843505859375,504.09625244140625,1.534771158348545,0.4425241437843232,1.5312359340336392,0.039429339199036684,0.43668995389639825,0.0038850896671301636,0.32424911579693144,-1.2465201852727597,-2.3735661162129547,0.46943716349551323,-0.20075955916043653,0.0464019818828006,11.939615857576433,4.483946602167978,0.05805439545361085,0.9175933493899529,0.42303518161271264,0.4610268610751819,0.4610268610751819,1.8351866987799057,-1.8351866987799057,0.0,1,5.5044836212619295,0.02201071551026721,0.5938400579956551,1,0.012960416689017616,0.025750009076113068,0,0.0,0.0,INTU,MSFT,0.9783000941486811
2025-07-23,40.130001068115234,893.642578125,0.04486300425069905,0.04500202065009271,0.04371728571133732,0.0008272595676468876,0.04448307807142121,0.00017734467338377822,0.32424911579693144,-1.2465201852727597,0.15187878769326432,-0.006491733562391744,-1.5613516569979269,-0.001811066795386042,3.014127301307736,0.05723202250174436,0.2299661265996331,0.023310055113472665,-0.004680666767005702,-0.20080033033900407,0.20080033033900407,0.04662011022694533,-0.04662011022694533,0.0,1,0.6052377577864042,0.04208110514517152,920.2024890086699,1,0.0005891088154525535,0.01892293984373216,0,0.0,0.0,GFS,KLAC,-3.4471544786366963
2025-07-23,34.70253372192383,99.17810821533205,0.3533420196925504,0.3553242315892841,0.34868936362702746,0.008187985861878706,0.3254356240194932,0.010150976714759914,0.32424911579693144,-1.2465201852727597,-0.0848241148588592,-0.6965835757572094,0.5602986818458108,0.046115591287183615,0.9278405019693061,0.30633715364749775,0.7470542394827201,0.2248785393543035,-0.742699167044393,-3.0,3.0,0.449757078708607,-0.449757078708607,0.0,1,2.7835215059079186,1.0356370796456031,9.887215062192869,1,0.002996690305754985,0.023482178454508045,0,36.0,3.6109179126442243,CSX,PCAR,0.9447984194696412
2025-07-23,81.71527862548828,52.26663589477539,1.492358543742519,3.4226878544536468,1.4527573152397149,0.050140488923995266,3.3460350692141256,0.08006445948158121,0.359156499185307,-0.6365266588040178,-2.932494438752839,0.29203014078716194,-0.8115924239887301,0.31419398593199116,0.5190721169197505,1.7847076578714998,1.3353581476754743,1.7516133199600565,-0.02216384514482922,-0.012653389245369885,0.012653389245369885,3.503226639920113,-3.503226639920113,0.0,1,0.006568021541803751,0.016790798790786637,0.16296469425508286,1,0.014136920752317724,0.03451401579466268,0,12.0,2.5649493574615367,NTR.TO,TECK-B.TO,-111.28289047418805
2025-07-23,226.3819580078125,109.7169418334961,1.9917049695829097,10.77204447583321,1.9020919114840509,0.07513301526886706,10.653734229928356,0.0745342404881827,0.32424911579693144,-1.2465201852727597,0.09835875013145787,-2.9138647652339102,0.5632326840652766,0.05330715285569555,0.78089002748664,3.6947537603930876,0.8876373831932488,2.9564842087446603,-2.9671719180896057,-1.003615006402988,1.003615006402988,5.912968417489321,-5.912968417489321,0.0,1,0.7837129499360338,0.6168663086909999,0.05720300936577277,1,0.020065220771151963,0.03950020228530742,0,0.0,0.0,ADI,MU,0.2715418283283126
2025-07-23,300.9800109863281,40.130001068115234,6.861532455308967,20.538078094753608,7.110951505596487,0.3014629494255315,20.228070819846202,0.29304568328508457,0.32424911579693144,-1.2465201852727597,-0.8216572361229534,5.088628131118355,0.1605663226490417,0.289099952620771,0.4307528787795637,6.772200383655009,1.6091527525569038,7.296266827007577,4.799528178497584,0.6578060112511014,0.6578060112511014,14.592533654015154,-14.592533654015154,0.0,1,0.283351833024914,0.8134187482308689,0.009392227174203798,1,0.049404707148102196,0.04239417878019179,0,12.0,2.5649493574615367,ADSK,GFS,-0.6496417737547473
2025-07-23,185.71771240234375,54.11460876464844,3.4119714470526086,1.250949298674796,3.4052071522001084,0.01065369489599676,1.2366799793241734,0.010726372503999873,0.359156499185307,-0.6365266588040178,-0.2520754306547388,-0.170736869734327,-0.6794427265567766,0.3346866237730558,0.5801048309787714,2.0559567342879053,1.194865382159368,1.908735417701931,-0.5054234935073828,-0.2647949468637722,0.2647949468637722,3.817470835403862,-3.817470835403862,0.0,1,0.15360882789444133,0.280685840902263,0.13723931446191634,1,0.00601418231457024,0.003128648102689845,0,0.0,0.0,DOL.TO,L.TO,-0.22295106058737352
2025-07-23,40.130001068115234,170.7608642578125,0.22682620444311372,1.6130837394445157,0.23587639702271468,0.00717922075082359,1.6027449849215352,0.006463573540033721,0.32424911579693144,-1.2465201852727597,-0.04004950598937325,-0.21612137835464296,-0.0821617636471208,-0.017053760708121736,1.2749744720525353,0.8197494028103793,0.5436557325293523,0.5133521278156383,-0.19906761764652123,-0.38777986271055837,0.38777986271055837,1.0267042556312767,-1.0267042556312767,0.0,1,0.4944094257319988,0.17815883728232695,1.897314262289111,1,0.0035794746765301696,0.030436367696985968,0,0.0,0.0,GFS,NVDA,-1.2766882691334915
2025-07-23,226.3819580078125,504.09625244140625,0.4498115939980856,0.04589907996743719,0.4784880527262881,0.010716870774538957,0.044146327871574076,0.0018568638581959764,0.32424911579693144,-1.2465201852727597,-1.886163207537521,-0.4122799112852249,1.0314208942590635,-0.010877744127119117,3.0528271222068937,0.9255846061908886,0.2270509114380732,0.3745846870327213,-0.4014021671581058,-1.0715925691939507,1.0715925691939507,0.7491693740654426,-0.7491693740654426,0.0,1,3.27138685919066,0.16536519046580261,3.5634442226146774,1,0.004864658908927109,0.022397363347898224,0,0.0,0.0,ADI,MSFT,0.9471314520813807
2025-07-23,213.7000732421875,40.130001068115234,4.90437264351553,14.315484770253873,4.873536376287894,0.04680039540547639,14.21652518327268,0.09600066008946731,0.32424911579693144,-1.2465201852727597,-0.02999370146725973,2.5721090492202734,-0.1469851118191382,-0.018157082536580986,0.3998622685305624,4.458032527387944,1.733464833046548,4.985090217216591,2.5902661317568545,0.5196026589069679,0.5196026589069679,9.970180434433182,-9.970180434433182,0.0,1,0.2077694979250522,0.725366438832648,0.020119813915357006,1,0.019133841832965688,0.009602964211610873,0,0.0,0.0,AAPL,GFS,0.8433076133661375
2025-07-23,226.3819580078125,282.6639099121094,0.7875427230538157,5.327726989713352,0.8506006103550691,0.024803323955364998,5.294541925975492,0.0202450053327852,0.32424911579693144,-1.2465201852727597,-0.735029761909696,-1.55567430312189,1.5947095383697263,-0.03349972335182186,1.7588911305363941,2.6498893216138293,0.39408191247661933,1.412840896966839,-1.522174579770068,-1.0773857007097916,1.0773857007097916,2.825681793933678,-2.825681793933678,0.0,1,1.8950041531451904,0.2881173170883705,0.25048601800293885,1,0.012094457762140867,0.02915977681348155,0,0.0,0.0,ADI,AVGO,0.6827201724785
2025-07-23,61.25100326538086,99.2431640625,0.6133410774009785,0.009789650358161704,0.5981216903306287,0.010822961087887216,0.010060667192168632,0.0018250036561380087,0.359156499185307,-0.6365266588040178,-1.0428336372968925,0.37130444424686715,-0.26019768978452906,-0.02559550020318137,0.9736829558472232,0.780678011318395,0.7118818054659511,0.559433108608398,0.3968999444500485,0.709468099657787,0.709468099657787,1.118866217216796,-1.118866217216796,0.0,1,0.6907969963541064,0.3816984019251952,1.59762068009929,1,0.0042552043646917285,0.018094914902525135,0,12.0,2.5649493574615367,BN.TO,CM.TO,-0.3307136469541457
2025-07-23,104.888427734375,274.35260009765625,0.38223282607023296,0.2349031641352812,0.3958287901612097,0.01146855257269346,0.2092193774649566,0.01809705668871502,0.359156499185307,-0.6365266588040178,-2.4867211538734963,-0.21304510480389638,-0.24854016732842132,-0.03987018411668717,13.004473387876711,1.7725143676522532,0.053300672767428225,0.3475588737253302,-0.17317492068720922,-0.49826067978361094,0.49826067978361094,0.6951177474506604,-0.6951177474506604,0.0,1,6.479617750471328,0.021549722560353618,4.139169792479201,1,0.0052337161430769255,0.02897351798999423,0,24.0,3.2188758248682006,CP.TO,TRI.TO,0.9903395318419131
2025-07-23,222.68438720703125,614.4199829101562,0.36219714493782446,0.26635426522764477,0.4059887284759637,0.023377118987998567,0.2537896668616448,0.007410886049429924,0.32424911579693144,-1.2465201852727597,-1.2385335055098472,-0.12313066100188053,-1.020227074791325,-0.0024823142952861595,16.351701014904958,1.9784319637897132,0.0423899128248569,0.345959016081443,-0.12064834670659437,-0.34873595165443605,0.34873595165443605,0.691918032162886,-0.691918032162886,0.0,1,5.702426014601688,0.01268169788227989,4.177540777179492,1,0.006178659243314238,0.05758070938509465,0,0.0,0.0,NXPI,SNPS,-1.7454996314286408
2025-07-23,326.4599914550781,170.7608642578125,1.8530319114143656,9.16988571107456,1.8888947516109482,0.06418252263479682,9.097834385266399,0.04116620480191414,0.32424911579693144,-1.2465201852727597,-2.0024358518636003,0.8647750535802174,-1.318582184484344,-0.09818806436577603,0.8462322943730205,3.9632815684612446,0.8190980008314418,3.046457558693752,0.9629631179459934,0.31609274030355733,0.31609274030355733,6.092915117387504,-6.092915117387504,0.0,1,0.26748788486173464,0.22497943777801524,0.0538740642595797,1,0.023533133977682835,0.03397887710792706,0,0.0,0.0,CDNS,NVDA,-0.9726480580575619
2025-07-23,59.70850372314453,64.66300964355469,0.910564277503388,0.7190252400778006,0.9467981174592459,0.02648323622794664,0.7054893856964233,0.011594568092637257,0.359156499185307,-0.6365266588040178,-0.37423432314012756,0.10965182578875243,-1.7268525589712136,-0.0634888169784025,0.30253980736276215,0.6432213013208488,2.291094142625744,0.8269022192571976,0.17314064276715493,0.20938466330721225,0.20938466330721225,1.6538044385143953,-1.6538044385143953,0.0,1,0.0633471957016808,0.4355637737575823,0.7312429454720714,1,0.005418974216638849,0.02797136553145564,0,0.0,0.0,TOU.TO,TRP.TO,-1.0746729943423483
2025-07-23,226.3819580078125,40.130001068115234,5.559865621555455,10.571548355721136,5.741947230704039,0.08302742253338918,10.489368339040297,0.10796773800299261,0.32424911579693144,-1.2465201852727597,0.5443433002595522,-7.307003679506238,0.6793614509140857,0.5037177844454095,0.418078883341307,3.899464044808677,1.6579339645673536,4.26442819620821,-7.810721463951648,-1.8315987758679313,1.8315987758679313,8.52885639241642,-8.52885639241642,0.0,1,0.7657527709441695,1.7256464590077907,0.02749466242725847,1,0.021713432677132567,0.014459802432424814,0,12.0,2.5649493574615367,ADI,GFS,0.7034914291103539
2025-07-23,76.513427734375,73.22151947021484,0.9388791638426044,7.484847522218178,0.9416539020682574,0.027672961392516748,7.438523306656656,0.04180961141656559,0.32424911579693144,-1.2465201852727597,-0.5233001783358787,0.28242123667654084,-1.5431426723465955,0.3345912903363021,0.6991284448051768,2.387095731272089,0.9914446847504563,2.0187212387146256,-0.05217005365976124,-0.025843119227783685,0.025843119227783685,4.037442477429251,-4.037442477429251,0.0,1,0.01806765975463517,0.025296542408642445,0.1226922977594822,1,0.01160454159210177,0.02938761399675146,0,0.0,0.0,CTSH,MRVL,-81.4639965917246
2025-07-23,226.3819580078125,170.7608642578125,1.302118939241542,7.321636682322378,1.4269397503105237,0.061760345550139095,7.253230277833151,0.040628082952395346,0.32424911579693144,-1.2465201852727597,-0.5476489563899484,-3.290634105861642,2.4584635175495855,-0.02512190218672244,1.336338523489604,4.12749893346988,0.5186913109037058,2.5247229494176175,-3.2655122036749193,-1.2934140771478237,1.2934140771478237,5.049445898835235,-5.049445898835235,0.0,1,1.7284390581163915,0.4305353504192517,0.07844089654963587,1,0.016297948860824647,0.04328167712525992,0,0.0,0.0,ADI,NVDA,0.697471538228538
2025-07-23,76.513427734375,40.130001068115234,1.7393354722524283,5.541566906232106,1.8089629282684752,0.06814098247792551,5.4877860168978305,0.05324662747402542,0.32424911579693144,-1.2465201852727597,-0.10436333674300625,1.172326468842229,0.218757408412408,0.027653258970909613,0.42612073210360374,1.738234628251499,1.6266450523027327,1.8828991847254808,1.1446732098713195,0.6079312260354546,0.6079312260354546,3.7657983694509616,-3.7657983694509616,0.0,1,0.2590520991068693,0.772572464900001,0.14103141702793753,1,0.010993142743112841,0.03766853450288753,0,12.0,2.5649493574615367,CTSH,GFS,0.44607220920079865
2025-07-23,300.9800109863281,76.513427734375,3.906478838966062,2.1107008990212934,3.891186971434236,0.040608939355191054,2.150236781228101,0.05105007751037,0.32424911579693144,-1.2465201852727597,0.34529589595997334,-0.02877625378812354,-1.1744580307195829,0.1101745393717961,0.6483554548989223,3.0888228176579737,1.0690851373618904,2.712510415409003,-0.13895079315991965,-0.05122590216449661,0.05122590216449661,5.425020830818006,-5.425020830818006,0.0,1,0.03321259310046989,0.05340829584186728,0.06795590107107746,1,0.019075224083505694,0.010436131610561797,0,24.0,3.2188758248682006,ADSK,CTSH,-44.85217471570622
2025-07-23,5715.52587890625,2394.429931640625,2.3866907398296027,0.9241737376744361,2.3130337539123667,0.07912182626771856,0.9126497319449468,0.007983151923185038,0.32424911579693144,-1.2465201852727597,-0.10241424092468085,-0.16203984893218148,-0.3158630200498054,-0.015631401357373682,14.435326824869128,1.8243267218826542,0.04801742204865039,0.3395269961286287,-0.1464084475748078,-0.43121297936303554,0.43121297936303554,0.6790539922572574,-0.6790539922572574,0.0,1,6.224700288230965,0.017215317651192455,4.337319172637152,1,0.033307031261575956,0.03420694840007779,0,0.0,0.0,BKNG,MELI,0.434095210829872
2025-07-23,105.05999755859376,40.130001068115234,2.432898955400286,6.903268224546333,2.452296570824902,0.05442875141919969,6.819333447842887,0.08133926547827636,0.32424911579693144,-1.2465201852727597,-0.5391405928654978,0.524491655217517,2.1178563238850536,0.31479589738090924,0.4409190753793393,2.6331211536321972,1.5720507895096276,2.8039896111817333,0.2096957578366077,0.07478478415197552,0.07478478415197552,5.607979222363467,-5.607979222363467,0.0,1,0.03297403788073251,0.11337699581753913,0.06359415541227689,1,0.015470604805533136,0.022195011837777428,0,12.0,2.5649493574615367,FTNT,GFS,-4.227440688469175
2025-07-23,76.513427734375,199.22000122070312,0.38045857298582075,0.7335525238287527,0.3846767473717894,0.008249786940119583,0.7155503690328496,0.014078658626997363,0.32424911579693144,-1.2465201852727597,-0.36604061171404517,-0.015082164115924002,-3.4900670254646147,-0.016366122150079217,2.573049094018068,0.8816679850085901,0.2693874680321502,0.3886565908459723,0.001283958034155215,0.003303579726669444,0.003303579726669444,0.7773131816919446,-0.7773131816919446,0.0,1,0.00850027282272327,0.0008884762087248787,3.3100757347809036,1,0.004657458528791155,0.021446024477653643,0,12.0,2.5649493574615367,CTSH,PANW,-701.4689222268119
2025-07-23,504.09625244140625,199.22000122070312,2.516945895218111,3.9198028380978136,2.499217355297681,0.07858283194960795,3.7454102580247697,0.14464331647691084,0.32424911579693144,-1.2465201852727597,-1.6442005626776617,-1.2495147144873613,1.9317684151522303,0.1139784645656758,1.80080177698917,4.07441732179709,0.3849103157366075,2.146928377451918,-1.3634931790530371,-0.6350902029956392,0.6350902029956392,4.293856754903836,-4.293856754903836,0.0,1,1.1436715661029597,0.18925962197879134,0.10847630699921655,1,0.02463028944078527,0.03144297625135849,0,12.0,2.5649493574615367,MSFT,PANW,-3.7237384325083016
2025-07-23,75.84931182861328,94.88851928710938,0.7937293182869852,0.7310436952868105,0.7600364120086459,0.0190395239781761,0.7408405152488259,0.007830489640209892,0.359156499185307,-0.6365266588040178,1.17124913204085,-0.1975315936923039,0.04399535314701586,-0.03940896566808038,0.6682480190279965,0.8370001832365696,1.0372603596613217,0.7240052496973505,-0.1581226280242235,-0.21839983631378654,0.21839983631378654,1.448010499394701,-1.448010499394701,0.0,1,0.14594525797272653,0.20489873964683453,0.95386425383015,1,0.006179992067201487,0.0250508050369033,0,12.0,2.5649493574615367,ATD.TO,QSR.TO,0.40009851045860884
2025-07-23,326.4599914550781,199.22000122070312,1.624238872481374,1.8855353580720187,1.5859639578025866,0.06147806983708382,1.7802556830684337,0.0878974467726905,0.32424911579693144,-1.2465201852727597,-2.0794553765362274,0.9935859385533377,-0.4437516263812601,-0.050782819713786696,1.8224805083059594,3.3151541985258484,0.38033173874887843,1.7364300370607795,1.0443687582671244,0.6014459183365122,0.6014459183365122,3.472860074121559,-3.472860074121559,0.0,1,1.0961234629684713,0.17910084771659449,0.16582706909204353,1,0.02377626648787737,0.038763850549456386,0,12.0,2.5649493574615367,CDNS,PANW,-3.9879796479414864
2025-07-23,226.3819580078125,893.642578125,0.25328913554721344,0.18619628224204404,0.2615272193987498,0.003935449473957019,0.1834082468762552,0.0009619101699447287,0.32424911579693144,-1.2465201852727597,-0.1433226352376869,-0.15419437589395102,0.24404986109579885,-0.006483233480569411,4.595292688255417,0.2837768233634744,0.15083852707173168,0.09360635535560984,-0.1477111424133816,-1.5780033508646725,1.5780033508646725,0.18721271071121967,-0.18721271071121967,0.0,1,7.251387260270977,0.14284637853242899,57.06362177391629,1,0.002329731415144283,0.015047953643236847,0,0.0,0.0,ADI,KLAC,0.8082065054288379
2025-07-23,104.888427734375,285.22503662109375,0.3682629918077649,0.21413665048517533,0.38837871220228815,0.009526539965801191,0.2056669846767521,0.004610391422576034,0.359156499185307,-0.6365266588040178,-2.5422528730922993,-0.3635342406734594,0.4994977253488384,-0.02402752809268808,14.261665973148421,1.590804805719136,0.048602118564899,0.29786314191810287,-0.3395067125807713,-1.1398077331572574,1.1398077331572574,0.5957262838362057,-0.5957262838362057,0.0,1,16.255557163900292,0.03697240828714885,5.635552135887757,1,0.004476154872176753,0.024528996225826265,0,24.0,3.2188758248682006,CP.TO,WSP.TO,0.6840776249867905
2025-07-23,300.7141418457031,40.130001068115234,6.777009902505456,25.950121975466082,6.962619389410874,0.20171995839058782,25.738726895338065,0.2236300662783654,0.32424911579693144,-1.2465201852727597,-1.0919109345179474,2.802605244065603,0.6281938274854224,0.588997732319826,0.3680979724267023,6.943179304818358,1.8830507975644137,8.09210800084543,2.213607511745777,0.27355140483969176,0.27355140483969176,16.18421600169086,-16.18421600169086,0.0,1,0.10069371747596653,0.45533934517516444,0.007635661434036873,1,0.03803883167223917,0.028971849114339695,0,0.0,0.0,ADP,GFS,-2.0361768759858156
2025-07-23,40.130001068115234,504.09625244140625,0.07961107550527743,0.00956575047150822,0.07999233971982335,0.0016070865288407075,0.009209970913000642,0.0003718491009323783,0.32424911579693144,-1.2465201852727597,-1.1668810357396617,-0.011209497396464485,0.6172463352688604,-0.004038302069476038,12.573201802568857,0.3966974263620203,0.05512893147219883,0.07910818892319779,-0.007171195326988447,-0.09065048036873406,0.09065048036873406,0.15821637784639558,-0.15821637784639558,0.0,1,1.1397667831759,0.004783773844209131,79.89638327909304,1,0.0009952339428327551,0.020090505346756927,0,0.0,0.0,GFS,MSFT,-5.346515339114773
2025-07-23,144.0,774.5843505859375,0.18585201106531635,0.10516689884567197,0.18428849845670792,0.009353782781146899,0.10513112582136525,0.0006704143227179829,0.32424911579693144,-1.2465201852727597,-1.1731319138452272,-0.06322619496421567,0.9415800204490519,-0.009485182656556184,5.584009221388288,0.4110585100340648,0.12413073708850647,0.12300296562295507,-0.05374101230765948,-0.43690826506080777,0.43690826506080777,0.24600593124591014,-0.24600593124591014,0.0,1,2.439699781000309,0.04499661851809123,33.04751735846603,1,0.003323795281100936,0.05075619400819113,0,12.0,2.5649493574615367,DDOG,INTU,0.4817615009297856
2025-07-23,300.9800109863281,199.22000122070312,1.5004180815411676,2.1771980666040993,1.511025099325208,0.03030714568604029,2.1506006287281356,0.019014621925264267,0.32424911579693144,-1.2465201852727597,-0.7232821886044467,-0.11047911647244746,-2.7340091765337866,-0.04387250257455797,1.7977311461129866,2.4097524951190423,0.38556776526826736,1.2708522712234753,-0.0666066138978895,-0.052410980730093794,0.052410980730093794,2.5417045424469507,-2.5417045424469507,0.0,1,0.09422085245681718,0.01969622963864698,0.3095849682029243,1,0.01653530917411235,0.02005734100616517,0,12.0,2.5649493574615367,ADSK,PANW,-56.23991343435087
2025-07-23,39.0,129.26214599609375,0.29786401485400255,0.11053964332389042,0.2835493842559362,0.009967162010017,0.0977198429028601,0.005441267513840459,0.359156499185307,-0.6365266588040178,-0.5107166588927182,0.38691858163539905,0.011747044174365007,0.038081492334728316,1.4125305833979047,0.49299278292938065,0.4907130427523552,0.2933098405854158,0.34883708930067076,1.1893126006424755,1.1893126006424755,0.5866196811708316,-0.5866196811708316,0.0,1,1.6799404216279952,0.3845166621191159,5.811881310461781,1,0.003658527268060168,0.035151414756804694,0,12.0,2.5649493574615367,CAE.TO,CNR.TO,0.6185437390314351
