Date,returns,HMM Prob(R0),HMM Prob(R1),Signal [RF],signal
2019-06-03,-0.0025429404568543257,0.1,0.9,0.518163426063544,2.0
2019-06-04,0.02170662865442563,0.1,0.9,0.5237514571994105,2.0
2019-06-05,0.008662653973968926,0.1,0.9,0.4689781124917017,2.0
2019-06-06,0.006502397045380137,0.1,0.9,0.41252761084118705,2.0
2019-06-07,0.010006796176446953,0.1,0.9,0.39124805263159973,2.0
2019-06-10,0.004589103233626712,0.1,0.9,0.3822236542844945,2.0
2019-06-11,-0.0002422321635586755,0.1,0.9,0.37111876205264904,2.0
2019-06-12,-0.0017652952514607412,0.1,0.9,0.3620486729135327,2.0
2019-06-13,0.004125994924386145,0.1,0.9,0.35668678269471077,2.0
2019-06-14,-0.001104499623283628,0.1,0.9,0.35680999786461803,2.0
2019-06-17,0.00038021892691397774,0.1,0.9,0.353149123659984,2.0
2019-06-18,0.010470846429797565,0.1,0.9,0.3519438287783387,2.0
2019-06-19,0.002257506936338638,0.9,0.1,0.5834802733442105,1.0
2019-06-20,0.009554288015771961,0.9,0.1,0.5900186702400323,1.0
2019-06-21,-0.0014539302227348783,0.9,0.1,0.5888334198196136,1.0
2019-06-24,-0.0012242426730153522,0.9,0.1,0.5885999537435379,1.0
2019-06-25,-0.009808115294986042,0.9,0.1,0.5758476821615055,1.0
2019-06-26,-0.0009973865727855857,0.9,0.1,0.6228198522679788,0.0
2019-06-27,0.0035458672498853705,0.9,0.1,0.6185115071919318,1.0
2019-06-28,0.005145966842162508,0.9,0.1,0.5742949668127649,1.0
2019-07-01,0.009078095164001043,0.9,0.1,0.5869847315049725,1.0
2019-07-02,0.00260458328198121,0.9,0.1,0.5614387542371101,1.0
2019-07-03,0.007995423173790206,0.9,0.1,0.5635765474308996,1.0
2019-07-05,-0.001138047622311844,0.9,0.1,0.5518571603087689,1.0
2019-07-08,-0.0054946628618139925,0.9,0.1,0.5534097286528965,1.0
2019-07-09,0.0012463795024555413,0.9,0.1,0.5647716733801357,1.0
2019-07-10,0.004777969206863242,0.9,0.1,0.5530891593849916,1.0
2019-07-11,0.0023444513659369726,0.9,0.1,0.5424629331964831,1.0
2019-07-12,0.004476675001189978,0.9,0.1,0.5285919206075609,1.0
2019-07-15,0.0003327128046262118,0.9,0.1,0.5313124805161313,1.0
2019-07-16,-0.003225259929021118,0.9,0.1,0.5357192364634412,1.0
2019-07-17,-0.006805070121653989,0.9,0.1,0.5465943772614407,0.0
2019-07-18,0.0036609333511072872,0.9,0.1,0.5874801814823722,1.0
2019-07-19,-0.0055547179598322005,0.9,0.1,0.6111018755676114,0.0
2019-07-22,0.002456207281604339,0.9,0.1,0.6531544868287003,0.0
2019-07-23,0.007150154596872849,0.9,0.1,0.6069299670322699,1.0
2019-07-24,0.004699558736216192,0.9,0.1,0.5706203957118777,1.0
2019-07-25,-0.004776994981464111,0.9,0.1,0.5632627677835663,1.0
2019-07-26,0.0066996241497108144,0.9,0.1,0.600841327278507,1.0
2019-07-29,-0.0018211252527259303,0.9,0.1,0.5731878322275036,1.0
2019-07-30,-0.002454503340317382,0.9,0.1,0.5590901443380693,1.0
2019-07-31,-0.010940625597425369,0.9,0.1,0.6111968958149357,0.0
2019-08-01,-0.00870766859780947,0.9,0.1,0.634993613646759,0.0
2019-08-02,-0.007529522036514802,0.9,0.1,0.6555256183659397,0.0
2019-08-05,-0.030073131943828657,0.9,0.1,0.6416398548516685,0.0
2019-08-06,0.014022916526164275,0.9,0.1,0.6389855895915755,0.0
2019-08-07,0.0005906561023358847,0.9,0.1,0.6415552856398682,0.0
2019-08-08,0.019620184719314038,0.9,0.1,0.6534683724343464,0.0
2019-08-09,-0.00681174816488439,0.9,0.1,0.6521666934335083,0.0
2019-08-12,-0.012172789117679383,0.9,0.1,0.6722758777726692,0.0
2019-08-13,0.015551422680546656,0.9,0.1,0.6441385476033736,0.0
2019-08-14,-0.029567554548114994,0.9,0.1,0.6401148891577617,0.0
2019-08-15,0.0026417435389278765,0.9,0.1,0.6879393755274424,0.0
2019-08-16,0.014755044544475071,0.9,0.1,0.6884428967093602,0.0
2019-08-19,0.012047430730957931,0.9,0.1,0.6868727218615714,1.0
2019-08-20,-0.007662174455343784,0.9,0.1,0.6273710538004559,1.0
2019-08-21,0.008135148930230152,0.9,0.1,0.6547126362518164,1.0
2019-08-22,-0.00030776877154525817,0.9,0.1,0.6066510493547501,1.0
2019-08-23,-0.025687398475267242,0.9,0.1,0.6271885677561593,0.0
2019-08-26,0.011058248984656016,0.9,0.1,0.6874516571876399,0.0
2019-08-27,-0.0039234889393764405,0.9,0.1,0.6600475464922416,0.0
2019-08-28,0.007041790216327559,0.9,0.1,0.6690191779944645,0.0
2019-08-29,0.012772505925467081,0.9,0.1,0.6330601909310634,1.0
2019-08-30,-0.00044409012967294714,0.9,0.1,0.595620031278687,1.0
2019-09-03,-0.005847262783637341,0.9,0.1,0.6051406293953112,1.0
2019-09-04,0.011350536776481679,0.9,0.1,0.6302410771858037,1.0
2019-09-05,0.01285559140645498,0.9,0.1,0.6170181802749449,1.0
2019-09-06,0.0007721506206976869,0.9,0.1,0.6276056697274354,1.0
2019-09-09,0.0005033102065574724,0.9,0.1,0.5946629467957,1.0
2019-09-10,-0.0002348348826365365,0.9,0.1,0.5896769031572486,1.0
2019-09-11,0.007111355083919024,0.9,0.1,0.5899991371730625,1.0
2019-09-12,0.00346330283423657,0.9,0.1,0.6160953974958677,1.0
2019-09-13,-0.0006640121017540412,0.1,0.9,0.5766702555842642,2.0
2019-09-16,-0.003088572249276833,0.1,0.9,0.5718811958884513,2.0
2019-09-17,0.0025322537359788733,0.1,0.9,0.5879797306012806,2.0
2019-09-18,0.000597989050161063,0.1,0.9,0.567669501316611,2.0
2019-09-19,-6.657670276322136e-05,0.1,0.9,0.5547427771785426,2.0
2019-09-20,-0.004724699808707267,0.1,0.9,0.5762930320123325,2.0
2019-09-23,-0.0002345876894823684,0.1,0.9,0.6282431786741454,2.0
2019-09-24,-0.00784682450726426,0.1,0.9,0.5790057632264638,2.0
2019-09-25,0.005914605208786394,0.1,0.9,0.6529012126101948,2.0
2019-09-26,-0.0020828970139835645,0.1,0.9,0.6507583740238286,2.0
2019-09-27,-0.0053873109284294785,0.1,0.9,0.6279756543739878,2.0
2019-09-30,0.00463786569166591,0.1,0.9,0.638608592936625,2.0
2019-10-01,-0.011894978511524323,0.1,0.9,0.6238310780302798,2.0
2019-10-02,-0.017664452105104145,0.1,0.9,0.6645842318500167,2.0
2019-10-03,0.008192814181340102,0.1,0.9,0.6770060705413944,2.0
2019-10-04,0.013532201165135538,0.1,0.9,0.6679425520775193,2.0
2019-10-07,-0.0043151167728526785,0.1,0.9,0.6674082471245677,2.0
2019-10-08,-0.01552466518938489,0.1,0.9,0.659167720070177,2.0
2019-10-09,0.009496360079436661,0.1,0.9,0.6751930067205982,2.0
2019-10-10,0.006763542149014423,0.1,0.9,0.6311621262689676,2.0
2019-10-11,0.010367038402739226,0.9,0.1,0.6173518579039429,1.0
2019-10-14,-0.0011139578547543216,0.9,0.1,0.6342405016752913,1.0
2019-10-15,0.009900375003100592,0.9,0.1,0.6224520593710333,1.0
2019-10-16,-0.0016062173909791033,0.9,0.1,0.6215346468086502,1.0
2019-10-17,0.0029493389119730207,0.9,0.1,0.6130233857594654,1.0
2019-10-18,-0.004377271768927327,0.9,0.1,0.6187833528912011,1.0
2019-10-21,0.006779325442672457,0.9,0.1,0.6322752940763775,1.0
2019-10-22,-0.0032667303276240345,0.9,0.1,0.6172435842902241,1.0
2019-10-23,0.0029093961521560185,0.9,0.1,0.6080696471191875,1.0
2019-10-24,0.0016341314718075761,0.9,0.1,0.6208717596139405,1.0
2019-10-25,0.004094660544431417,0.9,0.1,0.6139365271288404,1.0
2019-10-28,0.005636724875649701,0.9,0.1,0.5815338599875779,1.0
2019-10-29,-0.00029682502835681746,0.9,0.1,0.5410901553307907,1.0
2019-10-30,0.0030675157194499647,0.9,0.1,0.5026772126550161,1.0
2019-10-31,-0.002663388155361268,0.9,0.1,0.515740602405543,1.0
2019-11-01,0.009264248225881566,0.9,0.1,0.49941974657163696,0.0
2019-11-04,0.004017266715249823,0.9,0.1,0.49694468835727973,0.0
2019-11-05,-0.001105899873234617,0.9,0.1,0.5295071734165904,1.0
2019-11-06,0.00022822822300638812,0.9,0.1,0.5249929053960697,1.0
2019-11-07,0.0035164117323394084,0.9,0.1,0.5465907184861857,1.0
2019-11-08,0.002466278155854429,0.1,0.9,0.5749806812930021,2.0
2019-11-11,-0.0019096928387436485,0.1,0.9,0.5409330749376985,2.0
2019-11-12,0.0021074841822354973,0.1,0.9,0.5394857375802169,2.0
2019-11-13,0.00032417777684679017,0.1,0.9,0.5435202077680107,2.0
2019-11-14,0.0014551966226483692,0.1,0.9,0.5316272828941492,2.0
2019-11-15,0.007236844729230363,0.1,0.9,0.5313545368617693,2.0
2019-11-18,0.000737588142425194,0.1,0.9,0.5046832079500454,2.0
2019-11-19,-0.00028842266914486103,0.1,0.9,0.5372122813246296,2.0
2019-11-20,-0.0037190194479921335,0.1,0.9,0.5330163205008839,2.0
2019-11-21,-0.001608435676048181,0.1,0.9,0.5482273105483748,2.0
2019-11-22,0.0022234967521890248,0.1,0.9,0.5981125221897912,2.0
2019-11-25,0.007750325890118814,0.1,0.9,0.5710659235514652,2.0
2019-11-26,0.002265496706639114,0.1,0.9,0.5533042291036282,2.0
2019-11-27,0.004457538485140189,0.1,0.9,0.5605901642051101,2.0
2019-11-29,-0.0037085843632341797,0.1,0.9,0.5214421622747551,2.0
2019-12-02,-0.00849483538808049,0.1,0.9,0.5358003132555489,2.0
2019-12-03,-0.006706803843601006,0.1,0.9,0.5957954115125141,2.0
2019-12-04,0.006170424755948423,0.1,0.9,0.62464713407877,2.0
2019-12-05,0.0017982499604942692,0.1,0.9,0.6313236280389819,2.0
2019-12-06,0.009133812291062027,0.1,0.9,0.6071901796450353,2.0
2019-12-09,-0.003143721316126058,0.9,0.1,0.5966238634227186,1.0
2019-12-10,-0.0011151739777713887,0.9,0.1,0.6029086477044647,1.0
2019-12-11,0.0028384074522722624,0.9,0.1,0.6025171861578783,1.0
2019-12-12,0.00861910874747851,0.9,0.1,0.596580362082135,1.0
2019-12-13,0.00059911616161612,0.9,0.1,0.5639256219661477,1.0
2019-12-16,0.006870042295787915,0.9,0.1,0.563984677028659,1.0
2019-12-17,0.00021900723820489354,0.9,0.1,0.49082828964373637,2.0
2019-12-18,6.23360481013524e-05,0.9,0.1,0.5061300568638821,1.0
2019-12-19,0.004099409880430782,0.9,0.1,0.5161701792010197,1.0
2019-12-20,0.004384015236379213,0.9,0.1,0.49697507223801834,2.0
2019-12-23,0.0015275680743551678,0.9,0.1,0.5396812589190133,1.0
2019-12-24,3.1424764719956144e-05,0.9,0.1,0.5247965222374392,1.0
2019-12-26,0.005323435946092969,0.9,0.1,0.5251173573622188,1.0
2019-12-27,-0.00024800263795843325,0.9,0.1,0.5411487217346699,1.0
2019-12-30,-0.005513051085275555,0.9,0.1,0.5272025281510425,1.0
2019-12-31,0.002429137823089622,0.9,0.1,0.5412920175027075,1.0
2020-01-02,0.009351734596765304,0.9,0.1,0.6050265067474099,1.0
2020-01-03,-0.007572091195844455,0.9,0.1,0.6039265338068323,1.0
2020-01-06,0.0038152415837335862,0.9,0.1,0.6206614693097852,1.0
2020-01-07,-0.0028117992560418026,0.9,0.1,0.6274651949789388,1.0
2020-01-08,0.005329353380432389,0.1,0.9,0.34001216222064573,2.0
2020-01-09,0.006780657722263994,0.1,0.9,0.3524627690301465,2.0
2020-01-10,-0.002877580539065505,0.1,0.9,0.3450830706202098,2.0
2020-01-13,0.006877169345312462,0.1,0.9,0.3364172799791724,2.0
2020-01-14,-0.0015245152624663305,0.1,0.9,0.34518922535922764,2.0
2020-01-15,0.0022599952847048854,0.1,0.9,0.3296910385064454,2.0
2020-01-16,0.008318349236104527,0.1,0.9,0.335973166386129,2.0
2020-01-17,0.0031125737241983753,0.1,0.9,0.34118177130171856,2.0
2020-01-21,-0.001958577976360787,0.1,0.9,0.33660092289034654,2.0
2020-01-22,0.00012097256328225114,0.1,0.9,0.3381809454537497,2.0
2020-01-23,0.0011470459608067252,0.1,0.9,0.33398258408798076,2.0
2020-01-24,-0.008893184687834621,0.1,0.9,0.33982033142539914,2.0
2020-01-27,-0.01602964788989869,0.1,0.9,0.38648708608252264,2.0
2020-01-28,0.010479582171592616,0.1,0.9,0.38644578758598874,2.0
2020-01-29,-0.0008261329845554721,0.1,0.9,0.39496792173225576,2.0
2020-01-30,0.003245453757112937,0.1,0.9,0.35338696417856225,2.0
2020-01-31,-0.01815796254995594,0.1,0.9,0.3880514579338802,2.0
2020-02-03,0.007428429533642422,0.1,0.9,0.5069620080339517,2.0
2020-02-04,0.01524120198687906,0.1,0.9,0.4006495733255761,2.0
2020-02-05,0.011548322196615057,0.1,0.9,0.3453232403031832,2.0
2020-02-06,0.0033645719393224915,0.1,0.9,0.3880808185848819,2.0
2020-02-07,-0.005329491420070553,0.1,0.9,0.37981361539337566,2.0
2020-02-10,0.007465382347961125,0.1,0.9,0.3585210576231043,2.0
2020-02-11,0.0017329634915876913,0.1,0.9,0.3970860530327806,2.0
2020-02-12,0.006442479958616243,0.1,0.9,0.3579168010269527,2.0
2020-02-13,-0.0010667421390010423,0.1,0.9,0.3792514699906745,2.0
2020-02-14,0.0016020189655323591,0.1,0.9,0.3762806153782165,2.0
2020-02-18,-0.002577011593060563,0.1,0.9,0.3689984790565664,2.0
2020-02-19,0.004781381563675913,0.1,0.9,0.3717538215194509,2.0
2020-02-20,-0.004108154578884693,0.1,0.9,0.3807371256847549,2.0
2020-02-21,-0.010298463779227274,0.1,0.9,0.38956961318677524,2.0
2020-02-24,-0.03316537432323108,0.1,0.9,0.3828464419552123,2.0
2020-02-25,-0.030302034769987052,0.7091209546062875,0.2908790453937114,0.5550025404304397,0.0
2020-02-26,-0.003678495109341151,0.1,0.9,0.6062282093716843,2.0
2020-02-27,-0.044911344223445004,0.1,0.9,0.5987771461681581,2.0
2020-02-28,-0.004201632839835434,0.9,0.1,0.619414775814655,0.0
2020-03-02,0.043306452082915836,0.1,0.9,0.6381052275883448,2.0
2020-03-03,-0.028632361518008187,0.9,0.1,0.6386963791229454,0.0
2020-03-04,0.04203287169104941,0.1,0.9,0.6460309574413109,2.0
2020-03-05,-0.03324152818948578,0.9,0.1,0.6201886472055371,0.0
2020-03-06,-0.016531151209517203,0.1,0.9,0.6055067685631289,2.0
2020-03-09,-0.07809463200951339,0.1,0.9,0.5988561014595815,2.0
2020-03-10,0.05174509273171002,0.9,0.1,0.6164152130117776,0.0
2020-03-11,-0.0487485514202356,0.1,0.9,0.6227275631798305,2.0
2020-03-12,-0.095677184809564,0.1,0.9,0.6254980430916128,2.0
2020-03-13,0.08548654553669333,0.9,0.1,0.6254980430916128,0.0
2020-03-16,-0.10942387052743319,0.9,0.1,0.6233286620809294,0.0
2020-03-17,0.05399203112460382,0.9,0.1,0.6243981078311017,0.0
2020-03-18,-0.05063292386216245,0.1,0.9,0.6256254185830478,2.0
2020-03-19,0.00212496904343884,0.1,0.9,0.623523968842001,2.0
2020-03-20,-0.04309410899475907,0.1,0.9,0.5842161311758618,2.0
2020-03-23,-0.025568278344736184,0.1,0.9,0.5919891736621985,2.0
2020-03-24,0.09060313175885382,0.1,0.9,0.5910183727380859,2.0
2020-03-25,0.014970279173550205,0.9,0.1,0.5755410860439809,0.0
2020-03-26,0.058389827532875804,0.1,0.9,0.5630364771796956,2.0
2020-03-27,-0.029785448845216722,0.9,0.1,0.4711071071738966,0.0
2020-03-30,0.03247531216504673,0.1,0.9,0.5428362470461675,2.0
2020-03-31,-0.014905216150677636,0.1,0.9,0.4563654309016664,2.0
2020-04-01,-0.045004874119765614,0.1,0.9,0.4793169571341344,2.0
2020-04-02,0.023075499468596883,0.1,0.9,0.5102257746114159,2.0
2020-04-03,-0.01445415341442624,0.9,0.1,0.6553626902794771,0.0
2020-04-06,0.06716595234844513,0.9,0.1,0.6416974011157651,1.0
2020-04-07,0.0010195726033406238,0.1,0.9,0.639383729406076,2.0
2020-04-08,0.033568546799374266,0.9,0.1,0.6319345431266176,1.0
2020-04-09,0.015216983560670583,0.9,0.1,0.6414645253016772,1.0
2020-04-13,-0.00913009217009264,0.9,0.1,0.6319276872864067,1.0
2020-04-14,0.029492697344325025,0.9,0.1,0.6233720183069783,1.0
2020-04-15,-0.02124786943772461,0.9,0.1,0.6421272042075206,1.0
2020-04-16,0.004824438752244253,0.9,0.1,0.650983468861873,1.0
2020-04-17,0.02701530496684912,0.9,0.1,0.6308549542009035,1.0
2020-04-20,-0.017617948677493556,0.9,0.1,0.6425112026410109,1.0
2020-04-21,-0.030362945305574263,0.9,0.1,0.6119357342558724,2.0
2020-04-22,0.022194315692091404,0.9,0.1,0.6334646997227071,1.0
2020-04-23,-7.167494772519767e-05,0.9,0.1,0.6600977143119143,1.0
2020-04-24,0.01393881950942677,0.9,0.1,0.6184229194624415,1.0
2020-04-27,0.014418449306252912,0.9,0.1,0.6445744388611784,1.0
2020-04-28,-0.0045986111016874665,0.9,0.1,0.6430728167544294,1.0
2020-04-29,0.026178529453661614,0.9,0.1,0.6196882576898667,1.0
2020-04-30,-0.009310903941941007,0.9,0.1,0.6454514339298656,1.0
2020-05-01,-0.026472992095524672,0.9,0.1,0.6268012102010823,1.0
2020-05-04,0.0027579135344029115,0.9,0.1,0.631487401817948,2.0
2020-05-05,0.00923931523738486,0.9,0.1,0.6544181245910179,1.0
2020-05-06,-0.006778963079675404,0.9,0.1,0.6166099313962171,2.0
2020-05-07,0.012067225930466385,0.9,0.1,0.638297494865451,1.0
2020-05-08,0.01654619471142782,0.9,0.1,0.6343203968276722,1.0
2020-05-11,0.00020487757633547155,0.9,0.1,0.6366907942292528,1.0
2020-05-12,-0.019931464149141043,0.9,0.1,0.635035493214919,1.0
2020-05-13,-0.017686001955745656,0.9,0.1,0.6283270782080581,2.0
2020-05-14,0.011967667334695564,0.9,0.1,0.6303301019211853,2.0
2020-05-15,0.004596613859066956,0.9,0.1,0.6552699967237485,2.0
2020-05-18,0.030459599139332605,0.9,0.1,0.6534137392347126,1.0
2020-05-19,-0.010270580325890566,0.9,0.1,0.625650265841583,1.0
2020-05-20,0.016987549511216393,0.9,0.1,0.6190567640046112,1.0
2020-05-21,-0.006903975035806198,0.9,0.1,0.6399139126840278,1.0
2020-05-22,0.0018991673665169628,0.9,0.1,0.5973574240303591,1.0
2020-05-26,0.012320573347395447,0.9,0.1,0.6392534590011191,1.0
2020-05-27,0.014878874325144897,0.9,0.1,0.5828249227275466,1.0
2020-05-28,-0.00184482742494807,0.9,0.1,0.6161020754794225,1.0
2020-05-29,0.004455904296554625,0.9,0.1,0.58551220872961,1.0
2020-06-01,0.004041944146714549,0.9,0.1,0.597771114649054,1.0
2020-06-02,0.008280059415997743,0.9,0.1,0.6255078523975842,1.0
2020-06-03,0.013308104570429302,0.9,0.1,0.6234755147774731,1.0
2020-06-04,-0.0026267495758404147,0.9,0.1,0.5777035077119331,1.0
2020-06-05,0.02562972760873672,0.9,0.1,0.5720112426062784,1.0
2020-06-08,0.012087242330756975,0.9,0.1,0.5776321219673255,1.0
2020-06-09,-0.007456617796809728,0.9,0.1,0.5939021563981747,1.0
2020-06-10,-0.00558009253161218,0.9,0.1,0.6014939584498191,1.0
2020-06-11,-0.05764868214878738,0.9,0.1,0.6040098549819474,0.0
2020-06-12,0.011975695452582702,0.3220748282337149,0.6779251717662859,0.6351966109771698,0.0
2020-06-15,0.009335575931853857,0.9,0.1,0.6256301152294765,0.0
2020-06-16,0.019247582011221454,0.9,0.1,0.6379497099015258,1.0
2020-06-17,-0.004153866795266636,0.9,0.1,0.6161127196906138,1.0
2020-06-18,0.0003850153100517506,0.9,0.1,0.6491222707985053,1.0
2020-06-19,-0.005714879842046772,0.9,0.1,0.6503250253449017,0.0
2020-06-22,0.0064151861994909964,0.9,0.1,0.6269404028678368,1.0
2020-06-23,0.0046038095516218736,0.9,0.1,0.6444324292036582,1.0
2020-06-24,-0.02550882359725215,0.9,0.1,0.605498694764862,0.0
2020-06-25,0.01072056863942672,0.9,0.1,0.6285287942834973,0.0
2020-06-26,-0.023751570855529147,0.9,0.1,0.630592093374398,0.0
2020-06-29,0.014697665594644693,0.9,0.1,0.6375005460326055,0.0
2020-06-30,0.012809409327351196,0.9,0.1,0.6370419029527443,1.0
2020-07-01,0.007004876511899294,0.9,0.1,0.6501154571929134,1.0
2020-07-02,0.005506960541987294,0.9,0.1,0.6444391700482518,1.0
2020-07-06,0.015437355060324176,0.9,0.1,0.6280642810517695,1.0
2020-07-07,-0.01031385871832824,0.9,0.1,0.5822160338828201,1.0
2020-07-08,0.0076489169533291435,0.9,0.1,0.6246423752656585,1.0
2020-07-09,-0.0056932972705519,0.9,0.1,0.6263894986825242,1.0
2020-07-10,0.01021066460899167,0.9,0.1,0.6323588705012155,1.0
2020-07-13,-0.008658969597830302,0.9,0.1,0.6135798992237622,1.0
2020-07-14,0.012959046028148125,0.9,0.1,0.636297155338694,1.0
2020-07-15,0.009187183307849844,0.9,0.1,0.6257561375352733,1.0
2020-07-16,-0.0032932439177614237,0.9,0.1,0.5947916292388364,1.0
2020-07-17,0.0028991265429751945,0.9,0.1,0.6216488842911871,1.0
2020-07-20,0.008081666202361504,0.9,0.1,0.5859592903142864,1.0
2020-07-21,0.0021273958791572234,0.9,0.1,0.6011127931358159,1.0
2020-07-22,0.005691821336310854,0.9,0.1,0.5757018635953312,1.0
2020-07-23,-0.01193167124039185,0.9,0.1,0.5774532496151734,1.0
2020-07-24,-0.006440307782518584,0.9,0.1,0.5671457476800489,0.0
2020-07-27,0.007292336588699877,0.9,0.1,0.6319459357938142,1.0
2020-07-28,-0.006342290273182227,0.9,0.1,0.6199807133149493,0.0
2020-07-29,0.012299010436562785,0.9,0.1,0.625842966565683,1.0
2020-07-30,-0.003568138124762865,0.9,0.1,0.5943972230382771,1.0
2020-07-31,0.00790232137094371,0.9,0.1,0.6130544354103457,1.0
2020-08-03,0.006951877578669885,0.9,0.1,0.5664486242615199,1.0
2020-08-04,0.0038627796099455214,0.9,0.1,0.5954981913216214,1.0
2020-08-05,0.0062108548013413145,0.9,0.1,0.5914061100405423,1.0
2020-08-06,0.006684742292689672,0.9,0.1,0.5759784307219736,1.0
2020-08-07,0.0007179158792907092,0.9,0.1,0.5289450606122104,1.0
2020-08-10,0.002988760883804842,0.9,0.1,0.5494466328120982,1.0
2020-08-11,-0.008254565103290035,0.9,0.1,0.5162321664661396,1.0
2020-08-12,0.013942299525930846,0.9,0.1,0.5612894219259562,1.0
2020-08-13,-0.0018077111542498248,0.9,0.1,0.6034439898952092,1.0
2020-08-14,2.9662683573183912e-05,0.9,0.1,0.6220813348727043,1.0
2020-08-17,0.0031765450067622325,0.9,0.1,0.6411730209265255,1.0
2020-08-18,0.0021604977596980657,0.9,0.1,0.6085502048557714,1.0
2020-08-19,-0.004164159462093031,0.9,0.1,0.6119500989096833,1.0
2020-08-20,0.00311390978462156,0.9,0.1,0.5733327574471387,1.0
2020-08-21,0.0035473736930644595,0.9,0.1,0.5911995585056254,1.0
2020-08-24,0.010133023893338367,0.9,0.1,0.5852638447136443,1.0
2020-08-25,0.0034993750636749255,0.9,0.1,0.5394586542032775,1.0
2020-08-26,0.0100254288886501,0.9,0.1,0.6057922054796626,1.0
2020-08-27,0.0021867844500580436,0.9,0.1,0.5561250265793649,1.0
2020-08-28,0.006459327954003946,0.9,0.1,0.5545647617509696,1.0
2020-08-31,-0.0036225043194245687,0.9,0.1,0.5712859204452128,1.0
2020-09-01,0.009418543285753644,0.9,0.1,0.5677171769823398,1.0
2020-09-02,0.014464143368363214,0.9,0.1,0.5816297368405533,1.0
2020-09-03,-0.034414354335420616,0.9,0.1,0.5770729112643258,1.0
2020-09-04,-0.00816460681673592,0.9,0.1,0.6225646680387856,0.0
2020-09-08,-0.027323045017967562,0.9,0.1,0.6443467996349289,0.0
2020-09-09,0.01974735318770504,0.9,0.1,0.647374731489279,0.0
2020-09-10,-0.01736371427971739,0.9,0.1,0.6671471963838218,0.0
2020-09-11,0.0005090996142183002,0.9,0.1,0.6561353657713697,0.0
2020-09-14,0.01317111957910666,0.9,0.1,0.6453227160666802,0.0
2020-09-15,0.005052650672804804,0.9,0.1,0.6798410664095715,0.0
2020-09-16,-0.003968815264489778,0.9,0.1,0.6439437174935719,0.0
2020-09-17,-0.008795227213512224,0.9,0.1,0.6649615314728037,0.0
2020-09-18,-0.011512614984494185,0.9,0.1,0.6634776763390087,0.0
2020-09-21,-0.011129413288172518,0.9,0.1,0.6572083135034607,0.0
2020-09-22,0.010184328078630456,0.9,0.1,0.6803808119913726,0.0
2020-09-23,-0.02319112247625421,0.9,0.1,0.6396134798295046,0.0
2020-09-24,0.002665453206183832,0.9,0.1,0.6630348042529941,0.0
2020-09-25,0.016167055287586996,0.9,0.1,0.678558783058742,0.0
2020-09-28,0.016609192254646743,0.9,0.1,0.6823835259136577,1.0
2020-09-29,-0.005445912024967914,0.9,0.1,0.6774597302698392,1.0
2020-09-30,0.007581836330785574,0.9,0.1,0.6632967384383313,1.0
2020-10-01,0.0064200300166388224,0.9,0.1,0.656355560312295,1.0
2020-10-02,-0.009494459258712507,0.9,0.1,0.623763347049529,1.0
2020-10-05,0.017733140489790022,0.9,0.1,0.667495675303474,1.0
2020-10-06,-0.014215880244688006,0.9,0.1,0.6413054621702928,1.0
2020-10-07,0.017406650742717522,0.9,0.1,0.6107708327959959,1.0
2020-10-08,0.008862549216370974,0.9,0.1,0.6334313685034825,1.0
2020-10-09,0.008930287104183643,0.9,0.1,0.6187692786022746,1.0
2020-10-12,0.016087489183098658,0.9,0.1,0.6194485530566873,1.0
2020-10-13,-0.006526198560394603,0.9,0.1,0.6233270870727026,1.0
2020-10-14,-0.006283258708046802,0.9,0.1,0.6027430866213076,1.0
2020-10-15,-0.0012359956713337006,0.9,0.1,0.618295202665691,1.0
2020-10-16,-0.0006042084901749512,0.9,0.1,0.6319195264613247,1.0
2020-10-19,-0.015203324458270662,0.9,0.1,0.5870007982316329,0.0
2020-10-20,0.004005519613493158,0.9,0.1,0.608699528499399,0.0
2020-10-21,-0.0018929077163635233,0.9,0.1,0.6450946445326875,0.0
2020-10-22,0.00548538246958441,0.9,0.1,0.6559738226702401,0.0
2020-10-23,0.003394996436393738,0.9,0.1,0.6702146588662,1.0
2020-10-26,-0.01848007719778766,0.9,0.1,0.6568415098140878,0.0
2020-10-27,-0.0034471177662515062,0.9,0.1,0.6249187419147971,0.0
2020-10-28,-0.0341792671795238,0.9,0.1,0.6745588777885909,0.0
2020-10-29,0.010163834510599434,0.9,0.1,0.6467436961384518,0.0
2020-10-30,-0.010424951154897166,0.9,0.1,0.6629091589580146,0.0
2020-11-02,0.011208443138456259,0.9,0.1,0.6542968351300825,0.0
2020-11-03,0.017655896592216447,0.9,0.1,0.6594148705691997,0.0
2020-11-04,0.022349403335615747,0.9,0.1,0.6692533967030129,1.0
2020-11-05,0.019502655230023258,0.9,0.1,0.6482751678341915,1.0
2020-11-06,-0.0002286143047690592,0.9,0.1,0.6395845030819819,1.0
2020-11-09,0.012566004571274991,0.9,0.1,0.5956867699818857,1.0
2020-11-10,-0.0014665947387425549,0.9,0.1,0.5878794092478532,1.0
2020-11-11,0.00742853106258079,0.9,0.1,0.6164996258651768,1.0
2020-11-12,-0.009701009667143046,0.9,0.1,0.6353192441507207,1.0
2020-11-13,0.013844522844407958,0.9,0.1,0.6000926138117566,1.0
2020-11-16,0.012482639512592764,0.9,0.1,0.6300537262199453,1.0
