Date,Rank,Y,X,spread_centered,ou_z,upper,lower,beta_kf
2025-11-26,2.0,FTNT,ZS,1.707773533687986,3.0,0.5552461327574358,-0.5552461327574358,0.3091339780758712
2025-11-26,3.0,DDOG,ZS,3.2428102458217607,3.0,1.1517081675734697,-1.1517081675734697,0.6106074434385867
2025-11-26,4.0,CSCO,WDAY,1.0731379363036933,3.0,0.5320908435753537,-0.5320908435753537,0.34543186384691704
2025-11-26,5.0,PAYX,WDAY,1.6707280368665776,3.0,0.9017988625644332,-0.9017988625644332,0.5037832895745548
2025-11-26,6.0,FTNT,WDAY,1.2300884856237781,2.690062944714371,0.9145425299736903,-0.9145425299736903,0.3656342811190586
2025-11-26,7.0,FTNT,INTU,0.07522766600969769,1.1956581755495177,0.1258347369642222,-0.1258347369642222,0.1277905373384183
2025-11-26,8.0,ATD.TO,QSR.TO,0.8641119924925194,1.3173336505199733,1.3119106038951334,-1.3119106038951334,0.734021011250536
2025-11-26,9.0,MSFT,ROP,0.5122062355014265,1.2179279702192962,0.841110883444446,-0.841110883444446,1.0863863868059713
2025-11-26,10.0,ADI,CDNS,0.6229563550310611,1.1114327517947513,1.1209969366569514,-1.1209969366569514,0.8326922562550592
2025-11-26,11.0,AMAT,NXPI,1.505059847576951,1.4779565602409166,2.0366767035854103,-2.0366767035854103,1.2815594314635417
2025-11-26,12.0,PAYX,TXN,-0.7288214164249505,-0.88693475663366,1.6434611699989636,-1.6434611699989636,0.6658543399680665
2025-11-26,13.0,FTNT,MRVL,-1.6663966408966624,-0.761800576129477,4.374889421489328,-4.374889421489328,0.832993523612738
2025-11-26,14.0,FTNT,MSFT,-0.08577174035496615,-0.6795602800160792,0.2524330596630418,-0.2524330596630418,0.16597161098497754
2025-11-26,15.0,ON,TEAM,0.5053006500623343,0.979361165717319,1.031898481888924,-1.031898481888924,0.3221171411216593
2025-11-26,16.0,FTNT,SNPS,-0.14150799404328535,-0.5335914982710619,0.530398233486846,-0.530398233486846,0.19547315496872048
2025-11-26,17.0,FTNT,TXN,-0.5036097935439808,-0.6486574554276403,1.5527757812078675,-1.5527757812078675,0.4831525407400433
2025-11-26,18.0,NXPI,ROP,0.15576521173644425,0.6452425589045845,0.48281133842406104,-0.48281133842406104,0.4318729974316174
2025-11-26,19.0,MCHP,PANW,0.2682526795163605,0.6279178611050362,0.8544196498703769,-0.8544196498703769,0.279088909015313
2025-11-26,20.0,CAE.TO,WCN.TO,0.09180416450389113,0.7839547452925971,0.2342078163443653,-0.2342078163443653,0.1489523950492172
2025-11-27,1.0,FTNT,ZS,0.30245541366058337,1.08944626830103,0.5552461327574358,-0.5552461327574358,0.3147028740973223
2025-11-27,2.0,ATD.TO,QSR.TO,0.6634870861099473,1.011482160659451,1.3119106038951334,-1.3119106038951334,0.74202254274927
2025-11-27,3.0,PAYX,ZS,0.4203378856150233,1.0417670671129666,0.8069709609459998,-0.8069709609459998,0.43061444699564255
2025-11-27,4.0,CNQ.TO,IMO.TO,-0.10841544632474943,-0.5396562312122445,0.4017944760174931,-0.4017944760174931,0.3313082449899075
2025-11-27,5.0,BN.TO,CM.TO,0.24554870888485988,0.5790211251960209,0.8481511233350328,-0.8481511233350328,0.5482597801385772
2025-11-27,6.0,CTSH,INTC,1.464750017089625,0.5836529982047589,5.019249525300158,-5.019249525300158,1.4555541645728636
2025-11-27,7.0,PAYX,WDAY,0.3876136823352282,0.8596455338898442,0.9017988625644332,-0.9017988625644332,0.5097333817966765
2025-11-27,8.0,DDOG,ZS,0.49402552982668874,0.8579005406683007,1.1517081675734697,-1.1517081675734697,0.6215001346026571
2025-11-27,9.0,CSCO,WDAY,0.19428521478223887,0.7302708442669322,0.5320908435753537,-0.5320908435753537,0.34950730320604206
2025-11-27,10.0,FTNT,WDAY,0.2741901453394713,0.5996225136678098,0.9145425299736903,-0.9145425299736903,0.3700669984833205
2025-11-27,11.0,CDW,LRCX,0.5061369658679585,0.2865179834954524,3.5330205782771884,-3.5330205782771884,0.8743980368288098
2025-11-27,12.0,FTNT,MRVL,-0.6054052172768516,-0.2767636659811875,4.374889421489328,-4.374889421489328,0.8207799711660255
2025-11-27,13.0,FTNT,ON,-0.9119173537778728,-0.3287656296813032,5.5475224381688655,-5.5475224381688655,1.4617641231444505
2025-11-27,14.0,BIP-UN.TO,EMA.TO,0.15417081937973748,0.3511355023512381,0.8781272092818551,-0.8781272092818551,0.7279139936811337
2025-11-27,15.0,CAE.TO,CP.TO,0.08021963379156392,0.25598369490155787,0.626755808196405,-0.626755808196405,0.36504604655787953
2025-11-27,16.0,CAE.TO,CNR.TO,0.06256948577037534,0.26560681346448084,0.47114368004526097,-0.47114368004526097,0.28306959970670514
2025-11-27,17.0,CAE.TO,WCN.TO,0.032113258494014425,0.27422875116001244,0.2342078163443653,-0.2342078163443653,0.14967973270241958
2025-11-27,18.0,FTNT,MCHP,-0.4752616894424908,-0.24311257480954962,3.909807543396741,-3.909807543396741,1.3586580756596165
2025-11-27,19.0,ON,TEAM,0.11834179863320626,0.2293671338997955,1.031898481888924,-1.031898481888924,0.32473096138659713
2025-11-27,20.0,FTNT,MU,0.2802838839185082,0.19964657707035294,2.8078005446568683,-2.8078005446568683,0.31939459255371466
2025-11-28,1.0,AEM.TO,WPM.TO,-1.605952742138956,-2.36553179310671,1.357794257357936,-1.357794257357936,1.5926279691590675
2025-11-28,2.0,CAE.TO,WCN.TO,0.17050540106173878,1.4560180247019403,0.2342078163443653,-0.2342078163443653,0.153157473742521
2025-11-28,3.0,CAE.TO,CP.TO,0.4171433514103804,1.3311192204529556,0.626755808196405,-0.626755808196405,0.3704316242616454
2025-11-28,4.0,MCHP,NVDA,0.5734634556594067,1.175976890855748,0.9752971510215689,-0.9752971510215689,0.28655183654483574
2025-11-28,5.0,EA,META,-0.1657285046013288,-1.2394888627198757,0.2674142698429125,-0.2674142698429125,0.31134527259385913
2025-11-28,6.0,LRCX,NVDA,0.8671624247971087,1.0871367648026582,1.5953143208334413,-1.5953143208334413,0.8627603197328756
2025-11-28,7.0,CNR.TO,WCN.TO,0.3737601922016784,1.0429206881028452,0.7167566938988957,-0.7167566938988957,0.5331237589299915
2025-11-28,8.0,CNR.TO,CP.TO,0.799223710836924,1.321239594512205,1.2098089009086854,-1.2098089009086854,1.2989069429453444
2025-11-28,9.0,ABNB,AMZN,-0.29628880917763667,-0.5680717265704632,1.0431387281545519,-1.0431387281545519,0.4995069883519037
2025-11-28,10.0,MCHP,ROP,0.06357483174557255,0.8018840525266389,0.1585636515535033,-0.1585636515535033,0.1199006173761962
2025-11-28,11.0,EA,TMUS,-0.6121715595651711,-0.8789166001619214,1.3930139889322644,-1.3930139889322644,0.9641486480317549
2025-11-28,12.0,FTNT,ZS,0.19113030582697565,0.688452542218687,0.5552461327574358,-0.5552461327574358,0.3180384608476977
2025-11-28,13.0,EA,TTWO,-0.4146514848270187,-0.6656336555601167,1.2458849740045017,-1.2458849740045017,0.817006196035836
2025-11-28,14.0,PAYX,TXN,-0.4479079886705515,-0.5450788821141833,1.6434611699989636,-1.6434611699989636,0.6542699767476171
2025-11-28,15.0,MSFT,ROP,0.366507689245114,0.8714848338288593,0.841110883444446,-0.841110883444446,1.1009612906151327
2025-11-28,16.0,FTNT,INTC,-2.243455008816344,-0.5374025403319073,8.349253456936601,-8.349253456936601,1.4360428941858916
2025-11-28,17.0,CNQ.TO,IMO.TO,0.1625900329479243,0.8093194040868076,0.4017944760174931,-0.4017944760174931,0.33291052816484323
2025-11-28,18.0,GOOG,GOOGL,-0.04161735113417129,-0.7398593833710153,0.1125007050516829,-0.1125007050516829,0.9998200372267584
2025-11-28,19.0,ADI,AVGO,0.3689517508602566,0.5008373632625858,1.473339562594964,-1.473339562594964,0.6422553843553982
2025-11-28,20.0,CSCO,WDAY,0.1718418851484937,0.6459118296184616,0.5320908435753537,-0.5320908435753537,0.3531917247523322
2025-12-01,1.0,FTNT,ZS,0.630819054474758,2.2722141308468573,0.5552461327574358,-0.5552461327574358,0.3297835941142758
2025-12-01,2.0,CNQ.TO,IMO.TO,0.4701896250469694,2.340448428795714,0.4017944760174931,-0.4017944760174931,0.3387147995938202
2025-12-01,3.0,AEM.TO,WPM.TO,-1.602613800757271,-2.3606136085384795,1.357794257357936,-1.357794257357936,1.5709907004023809
2025-12-01,4.0,CDNS,SNPS,-1.21495103154795,-1.3503319877925346,1.799484930419371,-1.799484930419371,0.7054792841190752
2025-12-01,5.0,NXPI,ROP,0.3636551312603659,1.5064067569223558,0.48281133842406104,-0.48281133842406104,0.44669666713591594
2025-12-01,6.0,LRCX,NXPI,-1.2542382542653612,-2.03222981817235,1.2343468667272466,-1.2343468667272466,0.7817974785732745
2025-12-01,7.0,PAYX,SNPS,-0.447864678604018,-1.0603463005777631,0.8447517162270191,-0.8447517162270191,0.2506978595104288
2025-12-01,8.0,CAE.TO,CNR.TO,-0.3303044121765377,-1.4021387791715965,0.47114368004526097,-0.47114368004526097,0.28091486186135856
2025-12-01,9.0,ADI,AVGO,1.103399749434212,1.4978213813668533,1.473339562594964,-1.473339562594964,0.6714166992201801
2025-12-01,10.0,FTNT,SNPS,-0.22617645545598958,-0.8528552365987426,0.530398233486846,-0.530398233486846,0.18579380116217262
2025-12-01,11.0,MCHP,SNPS,-0.1897334706707844,-0.9166601670452249,0.41396687123947773,-0.41396687123947773,0.12144893866963608
2025-12-01,12.0,PAYX,TEAM,-0.9056859370638745,-0.9910445999984463,1.8277400170795428,-1.8277400170795428,0.7089618622681155
2025-12-01,13.0,PAYX,ZS,0.49189402636535484,1.219112087475155,0.8069709609459998,-0.8069709609459998,0.4421027540331892
2025-12-01,14.0,CNR.TO,WCN.TO,0.44012266664805727,1.228095029720476,0.7167566938988957,-0.7167566938988957,0.5417171412969466
2025-12-01,15.0,MSFT,NXPI,-3.606829255612363,-1.4885774012592807,4.8460083467089055,-4.8460083467089055,2.4348749956704636
2025-12-01,16.0,CP.TO,WCN.TO,0.30931612311458434,1.1073322554015599,0.5586690383229463,-0.5586690383229463,0.4128697472585604
2025-12-01,17.0,KDP,MDLZ,0.5638390394325893,1.1468262772417424,0.9833033138875946,-0.9833033138875946,0.48304750861504653
2025-12-01,18.0,FTNT,KLAC,0.02935845068454475,0.5679352971319079,0.10338660348390352,-0.10338660348390352,0.07054297677802018
2025-12-01,19.0,CAE.TO,CP.TO,-0.3083210128947378,-0.9838632809227034,0.626755808196405,-0.626755808196405,0.3669438913190454
2025-12-01,20.0,FTNT,LRCX,0.8174299509892136,0.5524249893883687,2.9594242356568694,-2.9594242356568694,0.49743961153672406
2025-12-02,1.0,MCHP,ROP,0.2118820178249795,2.6725168820104432,0.1585636515535033,-0.1585636515535033,0.1271727213130024
2025-12-02,2.0,FTNT,NXPI,-1.0721540614712837,-1.7686643377664726,1.212388397931102,-1.212388397931102,0.38613917242265194
2025-12-02,3.0,NXPI,ROP,1.036177394086984,3.0,0.48281133842406104,-0.48281133842406104,0.48015967855077646
2025-12-02,4.0,MCHP,MSFT,0.1677899588524066,1.8975174202143434,0.17685208795970164,-0.17685208795970164,0.1153919252322699
2025-12-02,5.0,AMD,NXPI,-4.729731808483288,-3.0,3.036153820888788,-3.036153820888788,1.0209025512725554
2025-12-02,6.0,LRCX,NXPI,-2.1848066880788095,-3.0,1.2343468667272466,-1.2343468667272466,0.7441087194846081
2025-12-02,7.0,MSFT,NXPI,-7.85649857391463,-3.0,4.8460083467089055,-4.8460083467089055,2.2894824458003513
2025-12-02,8.0,AMAT,NXPI,-2.2918457927710216,-2.2505739754732854,2.0366767035854103,-2.0366767035854103,1.2421140049683976
2025-12-02,9.0,CNQ.TO,IMO.TO,0.5279840685686202,2.6281300519703175,0.4017944760174931,-0.4017944760174931,0.3450955657105822
2025-12-02,10.0,ABNB,DASH,-1.4803095687834393,-2.069537128097528,1.4305706804537976,-1.4305706804537976,0.5419482899745136
2025-12-02,11.0,MCHP,PANW,0.6748229523449064,1.5796054139140716,0.8544196498703769,-0.8544196498703769,0.29210012019673154
2025-12-02,12.0,PAYX,TXN,-1.1818985960180735,-1.4383042539652078,1.6434611699989636,-1.6434611699989636,0.6270573828859769
2025-12-02,13.0,MCHP,NVDA,0.7481658663251871,1.534231624775127,0.9752971510215689,-0.9752971510215689,0.295807963403384
2025-12-02,14.0,FTNT,ZS,0.41964147009636765,1.511551167452045,0.5552461327574358,-0.5552461327574358,0.3374676166032857
2025-12-02,15.0,AMAT,MSFT,0.4712840042400158,1.702210424393724,0.5537317801444824,-0.5537317801444824,0.54040853265417
2025-12-02,16.0,AVGO,KLAC,-0.1626262071355944,-1.2973896622458778,0.2506975535076738,-0.2506975535076738,0.3201228737103351
2025-12-02,17.0,ADI,AVGO,0.9649496614576751,1.3098808800845996,1.473339562594964,-1.473339562594964,0.6966061113692257
2025-12-02,18.0,KDP,MDLZ,0.46377155974566164,0.9432929863972314,0.9833033138875946,-0.9833033138875946,0.48761174365551485
2025-12-02,19.0,CNR.TO,CP.TO,0.7717162416131034,1.2757655213703067,1.2098089009086854,-1.2098089009086854,1.3123543901460073
2025-12-02,20.0,EA,TMUS,-0.6384852892823449,-0.9166961629319165,1.3930139889322644,-1.3930139889322644,0.9648675088931123
2025-12-03,1.0,MCHP,MSFT,0.5009440542235736,3.0,0.17169594919402847,-0.17169594919402847,0.13209595260174511
2025-12-03,2.0,MCHP,ROP,0.4513237420607641,3.0,0.1596753384309469,-0.1596753384309469,0.1416149989932659
2025-12-03,3.0,MCHP,PANW,1.5238836414705825,3.0,0.8314747102938004,-0.8314747102938004,0.3177959444881676
2025-12-03,4.0,MCHP,NVDA,2.168638382656844,3.0,0.9546090708902815,-0.9546090708902815,0.3294355409745382
2025-12-03,5.0,ON,TEAM,1.3758973522182705,2.7152145632933573,1.0134722837884365,-1.0134722837884365,0.34668905148361706
2025-12-03,6.0,FTNT,NXPI,-1.0860129893634571,-1.8523297453853371,1.1725914266280226,-1.1725914266280226,0.36452461783526446
2025-12-03,7.0,AMAT,NXPI,-2.810977035857319,-2.7257079978304755,2.0625665244367433,-2.0625665244367433,1.1920690746588212
2025-12-03,8.0,MSFT,NXPI,-9.056533221515027,-3.0,4.938863274539606,-4.938863274539606,2.116796289653334
2025-12-03,9.0,FTNT,MCHP,-6.425097526425939,-3.0,3.6807006618871605,-3.6807006618871605,1.2434271009868885
2025-12-03,10.0,NXPI,ROP,0.788302315315209,3.0,0.5117328220024331,-0.5117328220024331,0.5060896321338879
2025-12-03,11.0,MCHP,SNPS,0.2926827766686773,1.4166605369252718,0.41320100199009946,-0.41320100199009946,0.13492747435391989
2025-12-03,12.0,LRCX,NXPI,-1.8798289678958986,-2.878524044911113,1.3061061422913676,-1.3061061422913676,0.7107736597369463
2025-12-03,13.0,FTNT,ON,-5.125307591036876,-2.0553124649760317,4.9873755726934155,-4.9873755726934155,1.3735150523953723
2025-12-03,14.0,MSFT,ROP,-0.9843079768791643,-2.3185159994785987,0.8490844808494064,-0.8490844808494064,1.0727600568499507
2025-12-03,15.0,ADI,CDNS,-1.1185306918535571,-1.990319281251643,1.123971115981102,-1.123971115981102,0.8243187228672686
2025-12-03,16.0,BIP-UN.TO,EMA.TO,0.7591744726649313,1.759898565411319,0.8627479873960793,-0.8627479873960793,0.7405344135156914
2025-12-03,17.0,LRCX,MSFT,0.31406621525715805,1.800012854205054,0.3489599693951744,-0.3489599693951744,0.33367465859469997
2025-12-03,18.0,FTNT,SNPS,-0.20786816657235105,-0.7846847461940855,0.5298131958867888,-0.5298131958867888,0.17655148247684632
2025-12-03,19.0,AMAT,MSFT,0.5678058475330786,2.023074366615271,0.5613296840719237,-0.5613296840719237,0.5609756286064346
2025-12-03,20.0,FTNT,TXN,-1.0219123376357118,-1.337291873678794,1.5283310364019551,-1.5283310364019551,0.4522410876890837
2025-12-04,1.0,CNQ.TO,IMO.TO,0.621950584474216,2.9498879240455014,0.42167743350823156,-0.42167743350823156,0.35459208214486904
2025-12-04,2.0,EA,META,-0.23071457414677393,-1.7176861649049504,0.2686341415104088,-0.2686341415104088,0.3074652617283487
2025-12-04,3.0,BN.TO,CM.TO,-0.9140089759339205,-2.1484016893257905,0.8508734474331512,-0.8508734474331512,0.5269404763997662
2025-12-04,4.0,FTNT,ZS,0.5121812960667042,1.584359849994496,0.6465466744420258,-0.6465466744420258,0.3459847036446396
2025-12-04,5.0,KDP,MNST,0.6054242798755766,1.3407390568382764,0.9031202258003653,-0.9031202258003653,0.37393710436523847
2025-12-04,6.0,MCHP,ROP,0.11161219829842993,1.3979891872494472,0.1596753384309469,-0.1596753384309469,0.14522758809997757
2025-12-04,7.0,ABNB,AMZN,0.5893281597871662,1.1606844757294699,1.015483832359839,-1.015483832359839,0.5213497384762514
2025-12-04,8.0,FTNT,LRCX,1.4014712609227156,0.9581073160480724,2.9254995498905,-2.9254995498905,0.5066783623493611
2025-12-04,9.0,FTNT,INTC,4.740117716810497,1.137297184021421,8.33575917254925,-8.33575917254925,1.3624731402658332
2025-12-04,10.0,FTNT,MU,1.2793046006752802,0.9334971711749492,2.7408858648496586,-2.7408858648496586,0.3401174342395989
2025-12-04,11.0,FTNT,ROP,0.16925563062075866,1.349069920081742,0.2509219546018834,-0.2509219546018834,0.1910342459981475
2025-12-04,12.0,LRCX,NVDA,-1.3780595136999452,-1.716298594524395,1.6058505415041961,-1.6058505415041961,0.8522287511340368
2025-12-04,13.0,FTNT,MCHP,-3.096398961723845,-1.6825051783136673,3.6807006618871605,-3.6807006618871605,1.2062720870976809
2025-12-04,14.0,MCHP,PANW,0.4691990514333209,1.1285948823808005,0.8314747102938004,-0.8314747102938004,0.3255418138103896
2025-12-04,15.0,FTNT,MSFT,0.12517648103399023,0.999738262298077,0.25041850603226834,-0.25041850603226834,0.1767651410327904
2025-12-04,16.0,FTNT,TXN,0.6601985862693169,0.8639471037944465,1.5283310364019551,-1.5283310364019551,0.4625636356588149
2025-12-04,17.0,KDP,MDLZ,0.4791744988198638,0.9649762767085739,0.9931321844600665,-0.9931321844600665,0.4966651668069388
2025-12-04,18.0,FTNT,SNPS,0.16276947913896125,0.6144410158245363,0.5298131958867888,-0.5298131958867888,0.18199815415709908
2025-12-04,19.0,CDW,LRCX,1.3297657612417624,0.7631415677178,3.48497793199359,-3.48497793199359,0.8573293376826462
2025-12-04,20.0,FTNT,TEAM,0.5641393902536158,0.8335236302786707,1.3536254276678585,-1.3536254276678585,0.5291233371258929
2025-12-05,1.0,CNQ.TO,IMO.TO,0.6667388727043674,3.0,0.42167743350823156,-0.42167743350823156,0.36283149831472955
2025-12-05,2.0,ABNB,AMZN,0.7692267806330562,1.5149956230134818,1.015483832359839,-1.015483832359839,0.5348590538372046
2025-12-05,3.0,KDP,MDLZ,0.6607584572970084,1.3306556118836108,0.9931321844600665,-0.9931321844600665,0.5033136453705193
2025-12-05,4.0,FTNT,INTC,4.328359179917152,1.0385038939634934,8.33575917254925,-8.33575917254925,1.3847090606825452
2025-12-05,5.0,FTNT,ZS,0.33803963531716313,1.0456774388605234,0.6465466744420258,-0.6465466744420258,0.3526899474011477
2025-12-05,6.0,MCHP,NVDA,0.5521122873096824,1.1567296061722416,0.9546090708902815,-0.9546090708902815,0.34526379458465045
2025-12-05,7.0,AEM.TO,WPM.TO,-0.7638399325242194,-1.0952418002646962,1.3948334191401677,-1.3948334191401677,1.5639582963467973
2025-12-05,8.0,FTNT,QCOM,0.6183440192469527,0.7074741328388007,1.7480328694585463,-1.7480328694585463,0.48615780597686353
2025-12-05,9.0,CSCO,WDAY,-0.2626214820780195,-0.9268100122980347,0.5667212882753541,-0.5667212882753541,0.35280630856614903
2025-12-05,10.0,FTNT,LRCX,0.9546581563302647,0.6526462506999853,2.9254995498905,-2.9254995498905,0.5153254764791317
2025-12-05,11.0,BN.TO,CM.TO,-0.5435464908206697,-1.2776200560974103,0.8508734474331512,-0.8508734474331512,0.519312070567854
2025-12-05,12.0,FTNT,MSFT,0.09278976638347657,0.7410775493686549,0.25041850603226834,-0.25041850603226834,0.17958498238788012
2025-12-05,13.0,ON,TEAM,-0.4213970495335285,-0.8315906735176107,1.0134722837884365,-1.0134722837884365,0.3372215793868235
2025-12-05,14.0,PAYX,TEAM,-0.6229741618550264,-0.6840365541043295,1.8214645346570475,-1.8214645346570475,0.6821846462483652
2025-12-05,15.0,CDW,LRCX,0.9297566656512146,0.5335796574868669,3.48497793199359,-3.48497793199359,0.8619315697252493
2025-12-05,16.0,EA,META,-0.12297244038460105,-0.9155384322572133,0.2686341415104088,-0.2686341415104088,0.30258880667592797
2025-12-05,17.0,FTNT,MRVL,1.1318915125828823,0.5293184251577463,4.276788635292862,-4.276788635292862,0.7730558271674747
2025-12-05,18.0,CTSH,INTC,2.3729233363448463,0.9289461093722612,5.1088503679688335,-5.1088503679688335,1.356713645429905
2025-12-05,19.0,DDOG,ZS,-0.5157252032382512,-0.7963877192150395,1.2951611151075417,-1.2951611151075417,0.6204531602724951
2025-12-05,20.0,FTNT,NXPI,0.31307110917867575,0.533981576309086,1.1725914266280226,-1.1725914266280226,0.3760749745532527
2025-12-08,1.0,FTNT,MSFT,-0.2511200547342004,-2.0056030100414515,0.25041850603226834,-0.25041850603226834,0.17050354196455808
2025-12-08,2.0,FTNT,ZS,-0.6587060074278627,-2.0376131638023827,0.6465466744420258,-0.6465466744420258,0.3397394525039299
2025-12-08,3.0,FTNT,MCHP,-3.8459185387932946,-2.0897752314481473,3.6807006618871605,-3.6807006618871605,1.1438264581641118
2025-12-08,4.0,FTNT,TEAM,-1.1673620066131882,-1.724793259276193,1.3536254276678585,-1.3536254276678585,0.5157801317935422
2025-12-08,5.0,FTNT,ROP,-0.20827488957234608,-1.6600770538616139,0.2509219546018834,-0.2509219546018834,0.18736106396295554
2025-12-08,6.0,MCHP,ROP,0.11051056571240168,1.3841907810978966,0.1596753384309469,-0.1596753384309469,0.150490181443041
2025-12-08,7.0,CAE.TO,WCN.TO,0.17462899333806678,1.4992814888646695,0.23295024267965123,-0.23295024267965123,0.1610357062165788
2025-12-08,8.0,KDP,MDLZ,0.6697471124262486,1.3487572407903954,0.9931321844600665,-0.9931321844600665,0.5101124601368905
