Date,Open,High,Low,Close,Volume,Adj Close
1995-01-19,27.27262507218581,27.29992499718299,27.19072529719426,27.208925247192383,139100,24.847925247192382
1995-01-20,27.17251212615301,27.18161209672439,27.054212508725012,27.10881233215332,78700,24.74781233215332
1995-01-23,26.926805274074813,27.19070434570312,26.908605338100447,27.190704345703125,53700,24.829704345703124
1995-01-24,27.181610059610662,27.227109909057617,27.16341011983188,27.227109909057617,32400,24.866109909057617
1995-01-25,27.090619748433433,27.400018831888836,27.090619748433433,27.29991912841797,15700,24.938919128417968
1995-01-26,27.281696294174168,27.363595982849137,27.227096501724183,27.32719612121582,9800,24.96619612121582
1995-01-27,27.50921449234237,27.50921449234237,27.327215058056275,27.43641471862793,91200,25.07541471862793
1995-01-30,27.3818265074972,27.400026458648743,27.28172677616371,27.318126678466797,26600,24.957126678466796
1995-01-31,27.372718735095592,27.472818437916754,27.327218870176885,27.427318572998047,127500,25.066318572998046
1995-02-01,27.463712746069117,27.563812428046173,27.372713035180883,27.418212890625,380200,25.057212890625
1995-02-02,27.409108936255695,27.582008361816403,27.409108936255695,27.582008361816406,131700,25.221008361816406
1995-02-03,27.754894137460067,28.01879313089821,27.709394311005212,27.97329330444336,405100,25.61229330444336
1995-02-06,27.96420466710651,28.17350395358339,27.936904760174745,28.09160423278809,405400,25.73060423278809
1995-02-07,28.13711549085693,28.13711549085693,28.037015791503947,28.128015518188477,702900,25.767015518188476
1995-02-08,28.091615627514667,28.22811521754146,28.07341568217776,28.128015518188477,521500,25.767015518188476
1995-02-09,28.082515654846212,28.128015518188477,28.027915818835496,28.128015518188477,390700,25.767015518188476
1995-02-10,28.09160987102157,28.164409637451172,28.00971013378827,28.164409637451172,148300,25.80340963745117
1995-02-13,28.146213496378223,28.228113244670304,28.146213496378223,28.173513412475582,79700,25.81251341247558
1995-02-14,28.264495886525804,28.264495886525804,28.100696489887856,28.209896087646484,170200,25.848896087646484
1995-02-15,28.209897880566437,28.400997188789628,28.182597979391694,28.36459732055664,431500,26.00359732055664
1995-02-16,28.32820701599121,28.355506926382468,28.24630728481745,28.32820701599121,99300,25.96720701599121
1995-02-17,28.300897659159062,28.319097593345017,28.20989798822929,28.218997955322266,49100,25.857997955322265
1995-02-21,28.21899605412637,28.264495886525804,28.2007961211666,28.209896087646484,168000,25.848896087646484
1995-02-22,28.237197741613222,28.41919708251953,28.2189978075226,28.41919708251953,386400,26.05819708251953
1995-02-23,28.528413857950273,28.628513555697467,28.455614077770495,28.46471405029297,402800,26.103714050292968
1995-02-24,28.50111003311313,28.54660988948783,28.428310262913605,28.53750991821289,307600,26.17650991821289
1995-02-27,28.4555912802588,28.53749096734621,28.264492010388174,28.30999183654785,280900,25.94899183654785
1995-02-28,28.28270315280339,28.546602249145508,28.28270315280339,28.546602249145508,493500,26.185602249145507
1995-03-01,28.51929676054684,28.55569662877983,28.337297419381898,28.36459732055664,242600,26.00359732055664
1995-03-02,28.355501135203063,28.401000976562504,28.27360142075607,28.4010009765625,488600,26.0400009765625
1995-03-03,28.309999385298557,28.410099029541016,28.23719964403132,28.410099029541016,290000,26.049099029541015
1995-03-06,28.218990227629675,28.428289413452145,28.182590369225768,28.42828941345215,85700,26.067289413452148
1995-03-07,28.328195651885004,28.391895417244207,28.082496556928085,28.209896087646484,180900,25.848896087646484
1995-03-08,28.255403492901777,28.31910327533344,28.15530383479488,28.282703399658203,155900,25.921703399658202
1995-03-09,28.27360343933106,28.30090334609578,28.200803687958462,28.273603439331055,63500,25.912603439331054
1995-03-10,28.300901074807225,28.764999452561295,28.2645012020422,28.69219970703125,192100,26.33119970703125
1995-03-13,28.67400933401925,28.765009046282085,28.637609449114116,28.66490936279297,261300,26.303909362792968
1995-03-14,28.746799359590593,28.91059878614097,28.746799359590593,28.87419891357422,223300,26.513198913574218
1995-03-15,28.82869721181693,28.87419704958811,28.710397633611876,28.819597244262695,278500,26.458597244262695
1995-03-16,28.79228962852157,29.01068879131693,28.79228962852157,28.992488861083984,20400,26.631488861083984
1995-03-17,28.948153232415716,29.057943952639796,28.929854779045037,29.02134704589844,89900,26.39234704589844
1995-03-20,29.057943952639796,29.057943952639796,28.966451685786396,29.02134704589844,91700,26.39234704589844
1995-03-21,29.021336792995292,29.204321262055792,28.902396888105965,28.948143005371097,104400,26.319143005371096
1995-03-22,29.003046967458527,29.003046967458527,28.884107027213428,28.97559928894043,74900,26.346599288940432
1995-03-23,28.93900112971856,29.076239516359657,28.902404226614273,28.993896484375,220500,26.364896484375002
1995-03-24,29.085380596334172,29.405603408813473,29.085380596334172,29.405603408813477,134000,26.77660340881348
1995-03-27,29.4513537806182,29.524547576904297,29.378159984332104,29.524547576904297,132100,26.8955475769043
1995-03-28,29.4513537806182,29.524547576904297,29.414756882475153,29.524547576904297,121900,26.8955475769043
1995-03-29,29.497099576643812,29.799023982980422,29.35071198569273,29.515398025512695,246100,26.886398025512698
1995-03-30,29.57944637203809,29.57944637203809,29.34156650637988,29.460506439208984,298400,26.831506439208987
1995-03-31,29.231769679527176,29.378157258516985,29.012188311042465,29.34156036376953,541300,26.712560363769533
1995-04-03,29.332413754381623,29.414756774902344,29.31411530537702,29.414756774902344,193300,26.785756774902346
1995-04-04,29.423910926092688,29.606895446777344,29.423910926092688,29.606895446777344,66900,26.977895446777346
1995-04-05,29.542850864537712,29.63434312488004,29.524552412469248,29.606895446777344,107200,26.977895446777346
1995-04-06,29.680083629532987,29.744128199633703,29.62518828373237,29.7166805267334,352500,27.0876805267334
1995-04-07,29.78071454640346,29.78071454640346,29.551984019933386,29.68922233581543,361400,27.060222335815432
1995-04-10,29.64348580939188,29.744127273559567,29.62518736136139,29.74412727355957,285400,27.115127273559573
1995-04-11,29.81733471022712,29.82648393842909,29.6252009179857,29.64349937438965,250300,27.01449937438965
1995-04-12,29.6892319294681,29.744127273559567,29.634336585376637,29.74412727355957,150900,27.115127273559573
1995-04-13,29.799026588446942,29.917966516494165,29.780728137978137,29.90881729125977,243400,27.279817291259768
1995-04-17,30.018609440143297,30.04605711716872,29.64349118746244,29.734983444213867,178900,27.10598344421387
1995-04-18,29.76242943846469,29.76242943846469,29.561146484992133,29.634340286254883,329500,27.005340286254885
1995-04-19,29.63434312488004,29.69838770711967,29.451358604195384,29.606895446777344,223000,26.977895446777346
1995-04-20,29.689232471069413,29.734978591980152,29.5336956599729,29.65263557434082,207900,27.023635574340823
1995-04-21,29.661769125554542,29.80815663511928,29.661769125554542,29.799007415771484,145000,27.170007415771487
1995-04-24,29.78071390479034,30.14668273925781,29.78071390479034,30.146682739257812,169000,27.517682739257815
1995-04-25,30.10097184996741,30.14671800779411,30.046076460575375,30.064374923706055,293200,27.435374923706057
1995-04-26,30.009438644321033,30.110080054408694,29.93624489153001,30.091781616210938,204400,27.46278161621094
1995-04-27,30.04604956754454,30.18328791818801,30.027751120792075,30.164989471435547,502200,27.53598947143555
1995-04-28,30.155847596804495,30.256489078468583,29.963713859082137,30.210742950439453,130800,27.581742950439455
1995-05-01,30.18329997950327,30.247344568729257,30.12840461730957,30.12840461730957,518700,27.499404617309573
1995-05-02,30.15584123091265,30.23818424398249,30.09179666519165,30.19243812561035,228400,27.563438125610354
1995-05-03,30.29307185456344,30.613294601440433,30.29307185456344,30.61329460144043,724700,27.984294601440432
1995-05-04,30.64990229013434,30.85118523054716,30.521813146235267,30.595006942749023,311400,27.966006942749026
1995-05-05,30.72308326652664,30.72308326652664,30.49435274786578,30.55839729309082,314900,27.929397293090823
1995-05-08,30.530957502644068,30.878627980648407,30.503509833327936,30.777986526489254,183100,28.148986526489253
1995-05-09,30.906063158148207,30.942660035777752,30.704780331185727,30.750526428222656,180600,28.12152642822266
1995-05-10,30.83287837353008,30.842027595599376,30.64074471007485,30.787132263183594,330300,28.158132263183596
1995-05-11,30.832879428829607,30.86947631835937,30.732237982622745,30.869476318359375,351700,28.240476318359377
1995-05-12,30.75053518360825,30.96096728989298,30.741385961595867,30.887773513793945,94600,28.258773513793948
1995-05-15,30.970127481334615,31.034172058105472,30.906082904563764,31.03417205810547,147200,28.40517205810547
1995-05-16,31.02500442792615,31.12564584600553,30.970109108973755,31.052452087402344,221600,28.423452087402346
1995-05-17,31.05245733388039,31.0616065552516,30.90606979194106,30.933517456054688,189200,28.30451745605469
1995-05-18,30.878640523477763,30.896938977121305,30.4852237701416,30.4852237701416,577800,27.856223770141604
1995-05-19,30.43947638046548,30.558416324242472,30.39373024824356,30.503520965576172,363900,27.874520965576174
1995-05-22,30.604155460404066,30.887781415343532,30.58585701169829,30.8420352935791,216000,28.213035293579104
1995-05-23,30.89693691673032,31.125667572021484,30.805444654613854,31.125667572021484,136800,28.496667572021487
1995-05-24,31.18055463005515,31.28119609159582,30.915227140538835,31.10736083984375,370800,28.478360839843752
1995-05-25,31.01588098154396,31.162268620394904,30.869493342693016,31.13482093811035,379900,28.505820938110354
1995-05-26,31.015866327229062,31.025015550334444,30.659046626119352,30.777986526489254,518600,28.148986526489253
1995-05-30,30.85117233235532,30.933515319007515,30.668187917572663,30.768829345703125,61500,28.139829345703127
1995-05-31,30.713954789416977,31.4092960357666,30.713954789416977,31.4092960357666,564500,28.780296035766604
1995-06-01,31.272052812799117,31.564828029302795,31.18056055764172,31.326948165893555,810100,28.697948165893557
1995-06-02,31.198848594129,31.57396671505548,31.089057924589543,31.35438537597656,112900,28.725385375976558
1995-06-05,31.354405511559577,31.647180818349742,31.326957826548,31.546539306640625,257200,28.917539306640627
1995-06-06,31.519085863591073,31.628876583580357,31.49163818359375,31.49163818359375,165800,28.862638183593752
1995-06-07,31.427589646566695,31.445888097598175,31.2903512638306,31.326948165893555,41900,28.697948165893557
1995-06-08,31.31779250551443,31.409284741872927,31.25374794006348,31.253747940063477,141100,28.62474794006348
1995-06-09,31.189704453004403,31.226301348813152,30.887780062582245,31.070764541625977,304900,28.44176454162598
1995-06-12,31.171421726277075,31.37270475474144,31.15312326914395,31.24461555480957,378500,28.615615554809573
1995-06-13,31.390979064574527,31.601411159731978,31.363531399988773,31.583112716674805,120000,28.954112716674807
1995-06-14,31.537373244987084,31.59226858570943,31.43673178699612,31.55567169189453,389400,28.926671691894533
1995-06-15,31.60141700850348,31.75695380327608,31.546521669171977,31.692909240722656,274500,29.06390924072266
1995-06-16,31.63056183800093,31.78701210021973,31.63056183800093,31.787012100219727,325100,28.842012100219726
1995-06-19,31.87904547061478,32.16433715929522,31.860639555216043,32.145931243896484,134600,29.200931243896484
1995-06-20,32.0538959514123,32.164331424113115,32.035490039295496,32.0630989074707,287800,29.118098907470703
1995-06-21,32.16433525085449,32.19194412231445,32.04469680786133,32.04469680786133,158200,29.099696807861328
1995-06-22,32.182729821626836,32.48642730064133,32.182729821626836,32.468021392822266,297000,29.523021392822265
1995-06-23,32.394392018425165,32.412797922981085,32.302362495645546,32.403594970703125,315400,29.458594970703125
1995-06-26,32.31157294084505,32.36679066731759,32.0170783996582,32.0170783996582,132900,29.072078399658203
1995-06-27,32.00787733666908,32.2195453006551,31.934253697021767,31.952659606933594,127700,29.007659606933593
1995-06-28,31.952671031350732,32.24716569523415,31.85143849064081,32.118324279785156,212600,29.173324279785156
1995-06-29,32.11831664382111,32.201143248346725,31.842227962069067,32.0630989074707,89200,29.118098907470703
1995-06-30,32.12752342224121,32.237958908081055,31.98027610778809,32.04469680786133,714100,29.099696807861328
1995-07-03,32.08150292916359,32.164329528808594,32.08150292916359,32.164329528808594,9500,29.219329528808593
1995-07-05,32.256364822387695,32.43122100830078,32.18274116516113,32.283973693847656,409300,29.338973693847656
1995-07-06,32.29318230218563,32.69811248779297,32.228761590839,32.69811248779297,202500,29.75311248779297
1995-07-07,32.633676590389086,32.85454749793825,32.61527068142665,32.84534454345703,481700,29.90034454345703
1995-07-10,32.8729610437774,32.955787653350185,32.808540347443014,32.8637580871582,400400,29.918758087158203
1995-07-11,32.83613580415003,32.86374466272976,32.66127969981179,32.70729446411133,420500,29.762294464111328
1995-07-12,32.77171532109819,33.16744229633189,32.707294650711304,33.11222457885742,203400,30.16722457885742
1995-07-13,33.06622505187988,33.139848709106445,33.00180435180664,33.03861618041992,215600,30.09361618041992
1995-07-14,32.8637467026212,33.038602817812965,32.83613784232776,33.01099395751953,543700,30.06599395751953
1995-07-17,33.05700499997563,33.23186109546548,33.029396142793026,33.19504928588867,171500,30.25004928588867
1995-07-18,33.139817978178364,33.139817978178364,32.88213541683735,32.90974426269531,221200,29.964744262695312
1995-07-19,32.780904567676444,32.81771636393436,31.925030304679836,32.55083084106445,486600,29.605830841064453
1995-07-20,32.58764464472381,32.734891838825924,32.412788601727556,32.67047119140625,318900,29.72547119140625
1995-07-21,32.64285849664283,32.76249682775542,32.50481426843599,32.6336555480957,94000,29.688655548095703
1995-07-24,32.67967809781783,32.90975186645918,32.67967809781783,32.87294006347656,108400,29.927940063476562
1995-07-25,32.909765304476394,33.167448030574086,32.80853280493802,33.12143325805664,107400,30.17643325805664
1995-07-26,33.10304069625125,33.259490985891574,33.08463477982297,33.09383773803711,167800,30.14883773803711
1995-07-27,33.25026899086331,33.39751623798587,33.25026899086331,33.36990737915039,187700,30.42490737915039
1995-07-28,33.39753727273679,33.39753727273679,33.13065146923462,33.158260345458984,415600,30.213260345458984
1995-07-31,33.18584053026814,33.21344938262277,33.00178151457059,33.07540512084961,342500,30.13040512084961
1995-08-01,33.12143896840753,33.12143896840753,32.83614732961325,33.020206451416016,141000,30.075206451416015
1995-08-02,33.213460829537674,33.45273763241049,32.89135744105504,32.94657516479492,240400,30.00157516479492
1995-08-03,32.71650699637862,32.95578384079658,32.661289263051394,32.9373779296875,1193600,29.9923779296875
1995-08-04,33.00179098918722,33.02939984946819,32.93737031519829,32.97418212890625,240500,30.02918212890625
1995-08-07,33.04780578613281,33.14903827392102,33.02939987926223,33.04780578613281,193100,30.102805786132812
1995-08-08,33.066211693003396,33.167444180791605,32.9465732983446,33.04780578613281,951900,30.102805786132812
1995-08-09,33.158254623413086,33.158254623413086,33.01100730895996,33.03861618041992,107100,30.09361618041992
1995-08-10,33.0754280090332,33.149051666259766,32.826948165893555,32.96499252319336,280800,30.01999252319336
1995-08-11,32.93738748463669,32.97419931753374,32.64289282146027,32.78093719482422,257200,29.83593719482422
1995-08-14,32.86373725279743,33.07540512084961,32.79011364651841,33.07540512084961,254800,30.13040512084961
1995-08-15,33.066211678106406,33.066211678106406,32.780920121740884,33.01099395751953,44400,30.06599395751953
1995-08-16,32.983377532492355,33.1030158996582,32.946565727210555,33.1030158996582,374900,30.158015899658203
1995-08-17,33.12142941361515,33.12142941361515,32.92816739147402,33.04780578613281,353800,30.102805786132812
1995-08-18,33.21346279245093,33.22266574695147,33.05701256594174,33.08462142944336,85400,30.13962142944336
1995-08-21,33.22266572023867,33.36071003763579,32.983388903417016,32.992591857910156,266700,30.047591857910156
1995-08-22,33.038608555273385,33.11223219550798,32.87295536474555,33.05701446533203,220200,30.11201446533203
1995-08-23,33.08462521856009,33.10303112966916,32.9373779296875,32.9373779296875,176500,29.9923779296875
1995-08-24,32.94657326862528,33.03860280289518,32.83613782750139,32.97418212890625,167400,30.02918212890625
1995-08-25,33.02941892307863,33.21347809790771,33.02941892307863,33.158260345458984,195000,30.213260345458984
1995-08-28,33.25028419494629,33.25028419494629,32.9833984375,33.03861618041992,293000,30.09361618041992
1995-08-29,33.075418485539196,33.130636212560134,32.84534462295198,33.12143325805664,1133100,30.17643325805664
1995-08-30,33.149034523917656,33.23186109546548,33.112222714340845,33.19504928588867,437400,30.25004928588867
1995-08-31,33.18584063205032,33.277870140181356,33.158231779611015,33.222652435302734,491900,30.277652435302734
1995-09-01,33.21345717908267,33.42512509682135,33.18584832024719,33.36990737915039,629900,30.42490737915039
1995-09-05,33.47114000372548,33.70121382833179,33.41592228581997,33.68280792236328,272200,30.73780792236328
1995-09-06,33.71041109466344,33.7840347061178,33.70120814323165,33.747222900390625,214500,30.802222900390625
1995-09-07,33.78404235112047,33.802448258149134,33.71962167652013,33.7656364440918,258800,30.820636444091797
1995-09-08,33.89448165893555,33.89448165893555,33.67361074940135,33.89448165893555,107300,30.949481658935547
1995-09-11,33.9496917910541,34.05092426860942,33.9496917910541,33.98650360107422,260700,31.04150360107422
1995-09-12,33.995723724365234,34.14297103881836,33.91289710998535,34.14297103881836,139500,31.19797103881836
1995-09-13,34.106149727197256,34.34542654665412,34.096946772602756,34.29941177368164,239800,31.35441177368164
1995-09-14,34.41903509633461,34.639905909787025,34.327005590729435,34.61229705810547,457600,31.66729705810547
1995-09-15,34.58425616504037,34.68602898949608,34.463979190683624,34.602760314941406,431200,31.34576031494141
1995-09-18,34.48247671306485,34.500980859409395,34.306687322791646,34.47322463989258,307500,31.21622463989258
1995-09-19,34.537978660347115,34.65825557504964,34.41770174564459,34.63975143432617,549600,31.382751434326174
1995-09-20,34.69527623299776,34.80630111694336,34.667520012011366,34.80630111694336,290800,31.54930111694336
1995-09-21,34.760039379372415,34.78779559926544,34.38070437416766,34.51948547363281,508500,31.262485473632815
1995-09-22,34.24194076922418,34.565763500086874,34.21418453515023,34.52875518798828,449900,31.271755187988283
1995-09-25,34.565745371615314,34.565745371615314,34.35294768865302,34.47322463989258,130000,31.21622463989258
1995-09-26,34.57500270869107,34.65827137991886,34.38070914249292,34.4639778137207,466600,31.206977813720705
1995-09-27,34.31594890653927,34.454730042586206,34.10315116460063,34.43622589111328,654400,31.179225891113283
1995-09-28,34.463983891805015,34.69528579711914,34.436227663167315,34.69528579711914,456200,31.438285797119143
1995-09-29,34.66753962662269,34.88033744125101,34.584270916550736,34.630531311035156,606600,31.37353131103516
1995-10-02,34.63052426552286,34.713792958653954,34.37146610911499,34.454734802246094,293100,31.197734802246096
1995-10-03,34.454744306245075,34.547265101911684,34.315963112745166,34.49175262451172,839700,31.23475262451172
1995-10-04,34.51024726433349,34.51024726433349,34.40847441717326,34.454734802246094,248800,31.197734802246096
1995-10-05,34.491723534764056,34.556488037109375,34.399202817127886,34.556488037109375,268800,31.299488037109377
1995-10-06,34.57499933013181,34.68602421425319,34.57499933013181,34.584251403808594,75300,31.327251403808596
1995-10-09,34.454732503343024,34.473236656137516,34.23268266980913,34.297447204589844,358200,31.040447204589846
1995-10-10,33.94587869991658,34.278953552246094,33.908870382991076,34.278953552246094,360800,31.021953552246096
1995-10-11,34.39921331726353,34.39921331726353,34.269684273035,34.38996124267578,228100,31.132961242675783
1995-10-12,34.417718815931025,34.62126446484245,34.417718815931025,34.602760314941406,199800,31.34576031494141
1995-10-13,34.76005127587552,34.852572040517195,34.71379089355469,34.71379089355469,488100,31.45679089355469
1995-10-16,34.612013366813635,34.676777893295245,34.54724884033203,34.54724884033203,443600,31.290248840332033
1995-10-17,34.58425941680397,34.81556131231496,34.51949488606088,34.7785530090332,146000,31.521553009033205
1995-10-18,34.9450936689301,34.99135405239439,34.76930421176577,34.88032913208008,228100,31.62332913208008
1995-10-19,34.86184480499944,35.0468864440918,34.81558439522635,35.0468864440918,500600,31.7898864440918
1995-10-20,35.019109829805124,35.04686605952492,34.834068298339844,34.834068298339844,748400,31.577068298339846
1995-10-23,34.66753096145171,34.824816263385166,34.66753096145171,34.76005172729492,533000,31.503051727294924
1995-10-24,34.80629491869423,34.84330320675238,34.71377419854884,34.79704284667969,172200,31.54004284667969
1995-10-25,34.8248207358189,34.871081124681574,34.510250091552734,34.510250091552734,302700,31.253250091552736
1995-10-26,34.56575024592412,34.593506469355006,33.91810503253689,34.1956672668457,606800,30.938667266845705
1995-10-27,34.15866833777996,34.454734802246094,34.001383028532324,34.454734802246094,905800,31.197734802246096
1995-10-30,34.53800716013384,34.69529248607069,34.53800716013384,34.676788330078125,488700,31.419788330078127
1995-10-31,34.769309216629146,34.84332584082633,34.52875518798828,34.52875518798828,508200,31.271755187988283
1995-11-01,34.51023475975511,34.80630111694336,34.48247853876871,34.80630111694336,415700,31.54930111694336
1995-11-02,34.750784836178156,35.02834701538086,34.750784836178156,35.02834701538086,326000,31.77134701538086
1995-11-03,35.07461929321289,35.08387136899586,34.9728464596003,35.07461929321289,615000,31.817619293212893
1995-11-06,35.06535914286285,35.06535914286285,34.945082185380734,34.9543342590332,311200,31.697334259033205
1995-11-07,34.935850234644825,34.935850234644825,34.71380033908564,34.824825286865234,358200,31.567825286865236
1995-11-08,34.87108637170455,35.15790082580984,34.87108637170455,35.13939666748047,357200,31.88239666748047
1995-11-09,35.27817679202069,35.27817679202069,35.10238729318817,35.268924713134766,503700,32.01192471313477
1995-11-10,35.0746301225477,35.29668000989699,35.06537804390815,35.25041961669922,795600,31.99341961669922
1995-11-13,35.18564175431877,35.32442288140654,35.12087722834448,35.21339797973633,818500,31.95639797973633
1995-11-14,35.14863498549523,35.22265158983426,34.98209762573242,34.98209762573242,341800,31.725097625732424
1995-11-15,35.01910104524343,35.3429236440766,35.00059689673868,35.33367156982422,584700,32.07667156982422
1995-11-16,35.333671984076496,35.56497384309768,35.32441990971565,35.5279655456543,577700,32.2709655456543
1995-11-17,35.58346843422388,35.648232937354294,35.53720807484501,35.638980865478516,267000,32.38198086547852
1995-11-20,35.69451442989278,35.7037665072463,35.44470834134765,35.45396041870117,448800,32.196960418701174
1995-11-21,35.490951024587986,35.74075698852539,35.481698951849566,35.74075698852539,119200,32.48375698852539
1995-11-22,35.71301034567295,35.75001864654929,35.62974166870117,35.62974166870117,351600,32.372741668701174
1995-11-24,35.66674707467554,35.722259521484375,35.638990851271124,35.722259521484375,62400,32.46525952148438
1995-11-27,35.796286145866624,35.90731107058888,35.73152160644531,35.73152160644531,273000,32.474521606445315
1995-11-28,35.70375241556444,36.110843658447266,35.620483752247495,36.110843658447266,479000,32.85384365844727
1995-11-29,36.17561770913422,36.17561770913422,36.02758449088712,36.14786148071289,549200,32.89086148071289
1995-11-30,36.14785148694981,36.24037222277512,36.0275745303769,36.06458282470703,286200,32.80758282470703
1995-12-01,36.110843658447266,36.16635610065856,36.02757499513032,36.110843658447266,465200,32.85384365844727
1995-12-04,36.194119765528605,36.55495071411133,36.14785938750518,36.55495071411133,631700,33.29795071411133
1995-12-05,36.517947035097194,36.83251764548314,36.49019080476903,36.795509338378906,567700,33.53850933837891
1995-12-06,36.88802481104367,37.026805942763175,36.7122353775323,36.8787727355957,272800,33.621772735595705
1995-12-07,36.83251196535358,36.87877234209982,36.65672253371788,36.684478759765625,289700,33.42747875976563
1995-12-08,36.841764466375366,36.85101654183151,36.57345427814712,36.80475616455078,296900,33.54775616455078
1995-12-11,36.87875985347284,37.036045081146966,36.804743275743846,36.96202850341797,186500,33.70502850341797
1995-12-12,36.79550073591573,36.92502978049777,36.79550073591573,36.85101318359375,299400,33.59401318359375
1995-12-13,36.89727205287911,37.1285739087773,36.89727205287911,37.082313537597656,390700,33.82531353759766
1995-12-14,37.119336822578795,37.1841013683809,36.72149746979443,36.81401824951172,395000,33.55701824951172
1995-12-15,36.864721223003826,36.864721223003826,36.69715430835381,36.827484130859375,416700,33.18848413085938
1995-12-18,36.501671622954696,36.501671622954696,36.11068202638135,36.119991302490234,862300,32.48099130249024
1995-12-19,36.13859019319611,36.548198119136515,36.092043837975616,36.501651763916016,1022600,32.86265176391602
1995-12-20,36.61337477344844,36.65061186958213,36.147911071777344,36.147911071777344,1349800,32.50891107177735
1995-12-21,36.362007551611065,36.44579097914934,36.19444069653452,36.33407974243164,857600,32.695079742431645
1995-12-22,36.52959286901822,36.566829966744024,36.42719085027224,36.46442794799805,332800,32.82542794799805
1995-12-26,36.61338381650971,36.659930198173214,36.53890960584811,36.64131164550781,432200,33.00231164550782
1995-12-27,36.73440342114308,36.73440342114308,36.55752717557751,36.6226921081543,151800,32.9836921081543
1995-12-28,36.54821212030852,36.7343976125159,36.49235647264631,36.58544921875,256200,32.946449218750004
1995-12-29,36.62269069375955,36.659927796651026,36.49236083363941,36.63199996948242,339200,32.992999969482426
1996-01-02,36.58545897179043,37.02299499511719,36.5482218634222,37.02299499511719,514400,33.38399499511719
1996-01-03,37.14399238287984,37.23708509561889,36.93918841485394,37.12537384033203,610300,33.486373840332035
1996-01-04,37.171939651875554,37.31157879406893,36.4737439409087,36.77164077758789,1129700,33.132640777587895
1996-01-05,36.52959567553376,36.790255379640534,36.445812199213734,36.69716262817383,302400,33.05816262817383
1996-01-08,36.82748271950815,36.88333835558425,36.7809363561114,36.8367919921875,179900,33.197791992187504
1996-01-09,36.94851166756302,36.97643949195271,36.11998621066881,36.20376968383789,415500,32.564769683837895
1996-01-10,36.15720361070498,36.23167776850252,35.5334825391506,35.72897720336914,787700,32.089977203369145
1996-01-11,35.78486133764149,35.943119049072266,35.61729434906773,35.943119049072266,513200,32.30411904907227
1996-01-12,36.03620502852899,36.0455143039174,35.55212270833175,35.88725662231445,390400,32.24825662231446
1996-01-15,35.89655047129866,36.01757099933986,35.66381868660403,35.812767028808594,154200,32.1737670288086
1996-01-16,35.98965692152779,36.27824444469576,35.68245084847802,36.25031661987305,454600,32.61131661987305
1996-01-17,36.16652339835071,36.41787375401493,36.01757503943858,36.13859558105469,407600,32.49959558105469
1996-01-18,36.278239213701085,36.287548487299674,35.97103318494765,36.259620666503906,425600,32.62062066650391
1996-01-19,36.259610716769416,36.594744474357014,36.22237363259301,36.501651763916016,169800,32.86265176391602
1996-01-22,36.4737301641189,36.59475070830817,36.4085652557093,36.51096725463867,288200,32.871967254638676
1996-01-23,36.492366475386945,36.59476852416992,36.41789225809024,36.59476852416992,362200,32.955768524169926
1996-01-24,36.65062844341162,36.96714390367984,36.63200988692525,36.892669677734375,1506500,33.25366967773438
1996-01-25,36.92059061683622,36.93920916984521,36.71578653373728,36.762332916259766,298400,33.12333291625977
1996-01-26,36.73439143106861,37.09745307977912,36.68784506584932,37.078834533691406,726300,33.43983453369141
1996-01-29,37.050918403581605,37.2277946472168,37.022990575639206,37.2277946472168,254800,33.5887946472168
1996-01-30,37.30227412841706,37.61878955650945,37.25572774193289,37.544315338134766,272100,33.90531533813477
1996-01-31,37.53498496213574,37.944592932952695,37.51636641800769,37.93528366088867,498000,34.296283660888676
1996-02-01,37.89805588570667,38.07493209838867,37.87012806265162,38.07493209838867,373900,34.435932098388676
1996-02-02,38.05630702958363,38.14009048439436,37.832884483421694,37.91666793823242,496200,34.277667938232426
1996-02-05,37.85152867870451,38.27975551569921,37.795673004313905,38.223899841308594,295300,34.5848998413086
1996-02-06,38.2425051883564,38.62418549817204,38.18664953326144,38.58694839477539,301600,34.947948394775395
1996-02-07,38.57762812492973,38.810359954833984,38.540391032145045,38.810359954833984,585100,35.17135995483399
1996-02-08,38.75449807846439,39.2665080218503,38.68002390488098,39.229270935058594,1526600,35.5902709350586
1996-02-09,39.21067287065681,39.54580682681627,39.03379661601709,39.2199821472168,804600,35.5809821472168
1996-02-12,39.29444925961983,39.694748079369575,39.25721216010823,39.51787185668945,626500,35.87887185668946
1996-02-13,39.350306184028426,39.731986466390666,39.32237835848973,39.43408966064453,1045900,35.795089660644535
1996-02-14,39.406164578580665,39.53649444016823,39.07103064878409,39.08964920043945,431400,35.45064920043946
1996-02-15,39.005860512187496,39.266520200574426,38.801056471312044,38.84760284423828,889500,35.208602844238285
1996-02-16,38.773141256080905,38.866234032205945,38.568337148605806,38.68935775756836,606100,35.050357757568364
1996-02-20,38.39146172302172,38.50317305684235,38.056327721559846,38.30767822265625,492300,34.668678222656254
1996-02-21,38.382133804372565,38.81036037604396,38.382133804372565,38.782432556152344,434000,35.14343255615235
1996-02-22,38.99654799733585,39.51786733079272,38.96862017590067,39.396846771240234,721400,35.75784677124024
1996-02-23,39.62026335368224,39.68542826051396,38.922067923342446,39.28512954711914,1430400,35.646129547119145
1996-02-26,39.173426745488094,39.25721021523842,38.70796302465292,38.72658157348633,1408400,35.08758157348633
